PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALES
COMIC,2013,JANUARY,1,Superior Spider-Man,1,3.99,Marvel,188182
COMIC,2013,JANUARY,2,Batman,16,3.99,DC,145923
COMIC,2013,JANUARY,3,Justice League,16,3.99,DC,117719
COMIC,2013,JANUARY,4,New Avengers,1,3.99,Marvel,116280
COMIC,2013,JANUARY,5,Superior Spider-Man,2,3.99,Marvel,112546
COMIC,2013,JANUARY,6,Savage Wolverine,1,3.99,Marvel,102530
COMIC,2013,JANUARY,7,Uncanny Avengers,3,3.99,Marvel,93917
COMIC,2013,JANUARY,8,Detective Comics,16,3.99,DC,92300
COMIC,2013,JANUARY,9,Avengers,3,3.99,Marvel,92165
COMIC,2013,JANUARY,10,Uncanny X-Force,1,3.99,Marvel,86187
COMIC,2013,JANUARY,11,Avengers,4,3.99,Marvel,83088
COMIC,2013,JANUARY,12,Batman And Robin,16,2.99,DC,81494
COMIC,2013,JANUARY,13,All New X-Men,6,3.99,Marvel,80195
COMIC,2013,JANUARY,14,New Avengers,2,3.99,Marvel,79433
COMIC,2013,JANUARY,15,All New X-Men,5,3.99,Marvel,76007
COMIC,2013,JANUARY,16,Green Lantern,16,2.99,DC,72884
COMIC,2013,JANUARY,17,Batgirl,16,2.99,DC,72470
COMIC,2013,JANUARY,18,Young Avengers,1,2.99,Marvel,71254
COMIC,2013,JANUARY,19,Walking Dead,106,2.99,Image,70526
COMIC,2013,JANUARY,20,Nightwing,16,2.99,DC,69643
COMIC,2013,JANUARY,21,Teen Titans,16,2.99,DC,63726
COMIC,2013,JANUARY,22,Aquaman,16,2.99,DC,62153
COMIC,2013,JANUARY,23,Captain America,3,3.99,Marvel,59836
COMIC,2013,JANUARY,24,Red Hood and the Outlaws,16,2.99,DC,59621
COMIC,2013,JANUARY,25,Indestructible Hulk,3,3.99,Marvel,59431
COMIC,2013,JANUARY,26,Action Comics,16,3.99,DC,58645
COMIC,2013,JANUARY,27,Batman The Dark Knight,16,2.99,DC,58258
COMIC,2013,JANUARY,28,Deadpool,4,2.99,Marvel,57061
COMIC,2013,JANUARY,29,Batman And Robin Annual,1,4.99,DC,52244
COMIC,2013,JANUARY,30,Cable And X-Force,3,3.99,Marvel,51761
COMIC,2013,JANUARY,31,Iron Man,5,3.99,Marvel,50899
COMIC,2013,JANUARY,32,Earth 2,8,2.99,DC,50860
COMIC,2013,JANUARY,33,Superman,16,2.99,DC,50621
COMIC,2013,JANUARY,34,Fantastic Four,3,2.99,Marvel,50555
COMIC,2013,JANUARY,35,Thor God of Thunder,4,3.99,Marvel,50478
COMIC,2013,JANUARY,36,Batman Incorporated,7,2.99,DC,50345
COMIC,2013,JANUARY,37,A Plus X,4,3.99,Marvel,48091
COMIC,2013,JANUARY,38,Saga,9,2.99,Image,45629
COMIC,2013,JANUARY,39,Green Lantern Corps,16,2.99,DC,45387
COMIC,2013,JANUARY,40,Wolverine And X-Men,24,3.99,Marvel,44716
COMIC,2013,JANUARY,41,Thunderbolts,3,2.99,Marvel,44272
