PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALES
COMIC,2013,MARCH,1,Guardians of the Galaxy,1,3.99,Marvel,211312
COMIC,2013,MARCH,2,Age of Ultron,1,3.99,Marvel,174952
COMIC,2013,MARCH,3,Batman,18,3.99,DC,137893
COMIC,2013,MARCH,4,Wolverine,1,3.99,Marvel,117669
COMIC,2013,MARCH,5,Age of Ultron,2,3.99,Marvel,109383
COMIC,2013,MARCH,6,Justice League,18,3.99,DC,102494
COMIC,2013,MARCH,7,Age of Ultron,3,3.99,Marvel,100347
COMIC,2013,MARCH,8,Superior Spider-Man,5,3.99,Marvel,94224
COMIC,2013,MARCH,9,Justice League of America,2,3.99,DC,91734
COMIC,2013,MARCH,10,All New X-Men,8,3.99,Marvel,90990
COMIC,2013,MARCH,11,Superior Spider-Man,6,3.99,Marvel,86614
COMIC,2013,MARCH,12,Superior Spider-Man,6AU,3.99,Marvel,85807
COMIC,2013,MARCH,13,Uncanny X-Men,3,3.99,Marvel,85775
COMIC,2013,MARCH,14,Uncanny Avengers,5,3.99,Marvel,84382
COMIC,2013,MARCH,15,Avengers,8,3.99,Marvel,82691
COMIC,2013,MARCH,16,All New X-Men,9,3.99,Marvel,81695
COMIC,2013,MARCH,17,Avengers,7,3.99,Marvel,78278
COMIC,2013,MARCH,18,Detective Comics,18,3.99,DC,76237
COMIC,2013,MARCH,19,Green Lantern,18,2.99,DC,69801
COMIC,2013,MARCH,20,Batman And Robin,18,2.99,DC,69614
COMIC,2013,MARCH,21,Walking Dead,108,2.99,Image,67423
COMIC,2013,MARCH,22,New Avengers,4,3.99,Marvel,65150
COMIC,2013,MARCH,23,Batman Incorporated,9,2.99,DC,64067
COMIC,2013,MARCH,24,Action Comics,18,4.99,DC,61879
COMIC,2013,MARCH,25,Deadpool,6,2.99,Marvel,57095
COMIC,2013,MARCH,26,Indestructible Hulk,5,3.99,Marvel,54967
COMIC,2013,MARCH,27,Batman The Dark Knight,18,2.99,DC,54269
COMIC,2013,MARCH,28,Aquaman,18,2.99,DC,53337
COMIC,2013,MARCH,29,Uncanny X-Force,3,3.99,Marvel,51721
COMIC,2013,MARCH,30,Batgirl,18,2.99,DC,51677
COMIC,2013,MARCH,31,Thor God of Thunder,6,3.99,Marvel,50481
COMIC,2013,MARCH,32,Savage Wolverine,3,3.99,Marvel,50310
COMIC,2013,MARCH,33,Saga,11,2.99,Image,50023
COMIC,2013,MARCH,34,Superman,17,2.99,DC,49666
COMIC,2013,MARCH,35,East of West,1*,3.5,Image,49518
COMIC,2013,MARCH,36,Captain America,5,3.99,Marvel,49186
COMIC,2013,MARCH,37,Superman,18,2.99,DC,48236
