PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALES
COMIC,2012,OCTOBER,1,Uncanny Avengers,1,3.99,Marvel,303722
COMIC,2012,OCTOBER,2,Avengers Vs X-Men,12,4.99,Marvel,171452
COMIC,2012,OCTOBER,3,Batman,13,3.99,DC,148305
COMIC,2012,OCTOBER,4,Justice League,13,3.99,DC,117752
COMIC,2012,OCTOBER,5,A Plus X,1,3.99,Marvel,105420
COMIC,2012,OCTOBER,6,Green Lantern,13,2.99,DC,91814
COMIC,2012,OCTOBER,7,Detective Comics,13,3.99,DC,76392
COMIC,2012,OCTOBER,8,AVX Vs,6,3.99,Marvel,75298
COMIC,2012,OCTOBER,9,Walking Dead,103,2.99,Image,74378
COMIC,2012,OCTOBER,10,AVX Consequences,1,3.99,Marvel,73272
COMIC,2012,OCTOBER,11,Marvel Now Point One,1,5.99,Marvel,69606
COMIC,2012,OCTOBER,12,Action Comics,13,3.99,DC,67241
COMIC,2012,OCTOBER,13,Uncanny X-Men,20,3.99,Marvel,65981
COMIC,2012,OCTOBER,14,Batman The Dark Knight,13,2.99,DC,65271
COMIC,2012,OCTOBER,15,Batman And Robin,13,2.99,DC,63097
COMIC,2012,OCTOBER,16,AVX Consequences,2,3.99,Marvel,62799
COMIC,2012,OCTOBER,17,Avengers,31,3.99,Marvel,62495
COMIC,2012,OCTOBER,18,Earth 2,5,2.99,DC,61529
COMIC,2012,OCTOBER,19,Batman Incorporated,4,2.99,DC,60888
COMIC,2012,OCTOBER,20,AVX Consequences,3,3.99,Marvel,59896
COMIC,2012,OCTOBER,21,Uncanny X-Men,19,3.99,Marvel,59283
COMIC,2012,OCTOBER,22,AVX Consequences,4,3.99,Marvel,58527
COMIC,2012,OCTOBER,23,Amazing Spider-Man,695,3.99,Marvel,58185
COMIC,2012,OCTOBER,24,Amazing Spider-Man,696,3.99,Marvel,57950
COMIC,2012,OCTOBER,25,Before Watchmen Rorschach,2*,3.99,DC,56509
COMIC,2012,OCTOBER,26,Avengers,32,3.99,Marvel,56204
COMIC,2012,OCTOBER,27,Aquaman,13,2.99,DC,54648
COMIC,2012,OCTOBER,28,New Avengers,31,3.99,Marvel,53456
COMIC,2012,OCTOBER,29,Before Watchmen Minutemen,4,3.99,DC,53270
COMIC,2012,OCTOBER,30,Wolverine And X-Men,18,3.99,Marvel,52331
COMIC,2012,OCTOBER,31,Superman,13,2.99,DC,52155
COMIC,2012,OCTOBER,32,Before Watchmen Dr Manhattan,2*,3.99,DC,51503
COMIC,2012,OCTOBER,33,Green Lantern Corps,13,2.99,DC,50773
COMIC,2012,OCTOBER,34,Action Comics Annual,1,4.99,DC,50485
COMIC,2012,OCTOBER,35,Talon,1*,2.99,DC,50163
COMIC,2012,OCTOBER,36,Batgirl,13,2.99,DC,50074
COMIC,2012,OCTOBER,37,Wolverine And X-Men,19,3.99,Marvel,50008
COMIC,2012,OCTOBER,38,Flash,13,2.99,DC,49936
COMIC,2012,OCTOBER,39,Walking Dead Michonne Special,,2.99,Image,49930
COMIC,2012,OCTOBER,40,Green Lantern New Guardians,13,2.99,DC,48500
COMIC,2012,OCTOBER,41,Nightwing,13,2.99,DC,47171
COMIC,2012,OCTOBER,42,Fantastic Four,611,2.99,Marvel,45322
COMIC,2012,OCTOBER,43,Uncanny X-Force,32,3.99,Marvel,44055
COMIC,2012,OCTOBER,44,Wonder Woman,13,2.99,DC,43731
COMIC,2012,OCTOBER,45,Legends of the Dark Knight,1,3.99,DC,42904
COMIC,2012,OCTOBER,46,Red Lanterns,13,2.99,DC,42804
COMIC,2012,OCTOBER,47,Minimum Carnage Alpha,1,3.99,Marvel,41110
COMIC,2012,OCTOBER,48,Teen Titans,13,2.99,DC,41059
COMIC,2012,OCTOBER,49,Hit-Girl,4,2.99,Marvel,40937
COMIC,2012,OCTOBER,50,Daredevil End of Days,1,3.99,Marvel,40911
COMIC,2012,OCTOBER,51,Captain America,19,3.99,Marvel,40205
COMIC,2012,OCTOBER,52,Catwoman,13,2.99,DC,40147
COMIC,2012,OCTOBER,53,Ultimate Comics Spider-Man,16,3.99,Marvel,39679
COMIC,2012,OCTOBER,54,Batgirl Annual,1,4.99,DC,39017
COMIC,2012,OCTOBER,55,X-Men Legacy,275,2.99,Marvel,38726
COMIC,2012,OCTOBER,56,Wolverine,315,3.99,Marvel,38557
COMIC,2012,OCTOBER,57,Ultimate Comics Spider-Man,16.1,2.99,Marvel,38321
COMIC,2012,OCTOBER,58,Captain America,18,3.99,Marvel,38318
COMIC,2012,OCTOBER,59,Wolverine Max,1,3.99,Marvel,37509
COMIC,2012,OCTOBER,60,Batwoman,13,2.99,DC,37315
COMIC,2012,OCTOBER,61,Daredevil,19,2.99,Marvel,37228
COMIC,2012,OCTOBER,62,Invincible Iron Man,527,3.99,Marvel,36981
COMIC,2012,OCTOBER,63,Avengers Assemble,8,3.99,Marvel,36453
COMIC,2012,OCTOBER,64,Incredible Hulk,15,3.99,Marvel,36091
COMIC,2012,OCTOBER,65,Swamp Thing,13,2.99,DC,36069
COMIC,2012,OCTOBER,66,Worlds Finest,5,2.99,DC,35951
COMIC,2012,OCTOBER,67,Invincible Iron Man,526,3.99,Marvel,35934
COMIC,2012,OCTOBER,68,Red Hood And The Outlaws,13,2.99,DC,35420
COMIC,2012,OCTOBER,69,Hawkeye,3,2.99,Marvel,35403
COMIC,2012,OCTOBER,70,Secret Avengers,32,3.99,Marvel,35346
COMIC,2012,OCTOBER,71,Mighty Thor,22,3.99,Marvel,35328
COMIC,2012,OCTOBER,72,Mighty Thor,21,3.99,Marvel,34550
COMIC,2012,OCTOBER,73,Wolverine,314,3.99,Marvel,34504
