PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALES
COMIC,2012,FEBRUARY,1,Justice League,6,3.99,DC,135374
COMIC,2012,FEBRUARY,2,Batman,6,2.99,DC,128459
COMIC,2012,FEBRUARY,3,Action Comics,6,3.99,DC,96592
COMIC,2012,FEBRUARY,4,Detective Comics,6,2.99,DC,94415
COMIC,2012,FEBRUARY,5,Green Lantern,6,2.99,DC,94087
COMIC,2012,FEBRUARY,6,Batman The Dark Knight,6,2.99,DC,77140
COMIC,2012,FEBRUARY,7,Superman,6,2.99,DC,69633
COMIC,2012,FEBRUARY,8,Flash,6,2.99,DC,68061
COMIC,2012,FEBRUARY,9,Aquaman,6,2.99,DC,63450
COMIC,2012,FEBRUARY,10,Batman And Robin,6*,2.99,DC,63093
COMIC,2012,FEBRUARY,11,Uncanny X-Men,6,3.99,Marvel,59834
COMIC,2012,FEBRUARY,12,Uncanny X-Men,7,3.99,Marvel,59200
COMIC,2012,FEBRUARY,13,Wolverine And X-Men,5,3.99,Marvel,55788
COMIC,2012,FEBRUARY,14,Wolverine And X-Men,6,3.99,Marvel,55341
COMIC,2012,FEBRUARY,15,Wonder Woman,6,2.99,DC,54190
COMIC,2012,FEBRUARY,16,New Avengers,21,3.99,Marvel,54105
COMIC,2012,FEBRUARY,17,Avengers X-Sanction,3,3.99,Marvel,53730
COMIC,2012,FEBRUARY,18,Teen Titans,6,2.99,DC,53123
COMIC,2012,FEBRUARY,19,Avengers,22,3.99,Marvel,52683
COMIC,2012,FEBRUARY,20,Amazing Spider-Man,679,3.99,Marvel,52564
COMIC,2012,FEBRUARY,21,Avengers,23,3.99,Marvel,52222
COMIC,2012,FEBRUARY,22,Amazing Spider-Man,680,3.99,Marvel,51872
COMIC,2012,FEBRUARY,23,New Avengers,22,3.99,Marvel,51235
COMIC,2012,FEBRUARY,24,Winter Soldier,1,2.99,Marvel,50932
COMIC,2012,FEBRUARY,25,Uncanny X-Force,21,3.99,Marvel,50654
COMIC,2012,FEBRUARY,26,Amazing Spider-Man,679.1,2.99,Marvel,50624
COMIC,2012,FEBRUARY,27,Green Lantern New Guardians,6,2.99,DC,50319
COMIC,2012,FEBRUARY,28,Uncanny X-Force,22,3.99,Marvel,49665
COMIC,2012,FEBRUARY,29,Batwoman,6,2.99,DC,49227
COMIC,2012,FEBRUARY,30,Batgirl,6*,2.99,DC,47836
COMIC,2012,FEBRUARY,31,Nightwing,6*,2.99,DC,47732
COMIC,2012,FEBRUARY,32,Green Lantern Corps,6*,2.99,DC,46051
COMIC,2012,FEBRUARY,33,Avenging Spider-Man,4,3.99,Marvel,45622
COMIC,2012,FEBRUARY,34,Ultimate Comics Spider-Man,7,3.99,Marvel,45266
COMIC,2012,FEBRUARY,35,Captain America,8,3.99,Marvel,43487
COMIC,2012,FEBRUARY,36,Incredible Hulk,5,3.99,Marvel,42760
COMIC,2012,FEBRUARY,37,Fantastic Four,603,2.99,Marvel,42419
COMIC,2012,FEBRUARY,38,Swamp Thing,6,2.99,DC,41235
COMIC,2012,FEBRUARY,39,Winter Soldier,2,2.99,Marvel,41164
COMIC,2012,FEBRUARY,40,FF,15,2.99,Marvel,40583
COMIC,2012,FEBRUARY,41,Secret Avengers,22,3.99,Marvel,39337
COMIC,2012,FEBRUARY,42,Red Lanterns,6*,2.99,DC,39105
COMIC,2012,FEBRUARY,43,Wolverine,301,3.99,Marvel,38462
COMIC,2012,FEBRUARY,44,Daredevil,9,2.99,Marvel,37891
COMIC,2012,FEBRUARY,45,Catwoman,6*,2.99,DC,37302
COMIC,2012,FEBRUARY,46,Secret Avengers,23,3.99,Marvel,37140
COMIC,2012,FEBRUARY,47,X-Men,24,3.99,Marvel,36906
COMIC,2012,FEBRUARY,48,X-Men,25,3.99,Marvel,36488
COMIC,2012,FEBRUARY,49,X-Men Legacy,262,2.99,Marvel,36461
COMIC,2012,FEBRUARY,50,Deadpool,50,3.99,Marvel,36392
COMIC,2012,FEBRUARY,51,Red Hood And The Outlaws,6*,2.99,DC,35908
COMIC,2012,FEBRUARY,52,Mighty Thor,11,3.99,Marvel,35066
COMIC,2012,FEBRUARY,53,Supergirl,6*,2.99,DC,34847
COMIC,2012,FEBRUARY,54,Animal Man,6*,2.99,DC,34654
COMIC,2012,FEBRUARY,55,Justice League Dark,6*,2.99,DC,34524
COMIC,2012,FEBRUARY,56,Wolverine And X-Men Alpha And Omega,2,3.99,Marvel,34286
COMIC,2012,FEBRUARY,57,Ultimate Comics Ultimates,7,3.99,Marvel,33863
COMIC,2012,FEBRUARY,58,Scarlet Spider,2,2.99,Marvel,33794
COMIC,2012,FEBRUARY,59,Justice League International,6*,2.99,DC,33781
COMIC,2012,FEBRUARY,60,Defenders,3,3.99,Marvel,33548
COMIC,2012,FEBRUARY,61,Venom,13,3.99,Marvel,33174
COMIC,2012,FEBRUARY,62,Invincible Iron Man,513,3.99,Marvel,32748
COMIC,2012,FEBRUARY,63,Walking Dead,94,2.99,Image,32361
COMIC,2012,FEBRUARY,64,Ultimate Comics X-Men,7,3.99,Marvel,32353
COMIC,2012,FEBRUARY,65,Superboy,6*,2.99,DC,31068
COMIC,2012,FEBRUARY,66,Ultimate Comics X-Men,8,3.99,Marvel,30822
COMIC,2012,FEBRUARY,67,Astonishing X-Men,47,3.99,Marvel,30490
COMIC,2012,FEBRUARY,68,Buffy the Vampire Slayer Season 9 Freefall,6,2.99,Dark Horse,29878
COMIC,2012,FEBRUARY,69,Magic The Gathering,1,3.99,IDW,28858
COMIC,2012,FEBRUARY,70,Carnage USA,3,3.99,Marvel,28272
COMIC,2012,FEBRUARY,71,Suicide Squad,6*,2.99,DC,27751
COMIC,2012,FEBRUARY,72,Venom,13.1,2.99,Marvel,27520
COMIC,2012,FEBRUARY,73,Deadpool,51,2.99,Marvel,27458
COMIC,2012,FEBRUARY,74,Birds of Prey,6*,2.99,DC,27338
COMIC,2012,FEBRUARY,75,Venom,13.2,2.99,Marvel,27155
COMIC,2012,FEBRUARY,76,Venom,13.4,2.99,Marvel,27135
COMIC,2012,FEBRUARY,77,Green Arrow,6*,2.99,DC,27087
COMIC,2012,FEBRUARY,78,Venom,13.3,2.99,Marvel,26969
COMIC,2012,FEBRUARY,79,Batman Beyond Unlimited,1,3.99,DC,26589
COMIC,2012,FEBRUARY,80,Captain America And Bucky,627,2.99,Marvel,26276
COMIC,2012,FEBRUARY,81,Stormwatch,6,2.99,DC,26076
COMIC,2012,FEBRUARY,82,Fear Itself Fearless,9,2.99,Marvel,24423
COMIC,2012,FEBRUARY,83,Fear Itself Fearless,8,2.99,Marvel,24394
COMIC,2012,FEBRUARY,84,X-Factor,231,2.99,Marvel,24362
COMIC,2012,FEBRUARY,85,X-Factor,232,2.99,Marvel,24173
COMIC,2012,FEBRUARY,86,Magic The Gathering,2,3.99,IDW,23849
COMIC,2012,FEBRUARY,87,All Star Western,6*,3.99,DC,23553
COMIC,2012,FEBRUARY,88,New Mutants,37,2.99,Marvel,23262
COMIC,2012,FEBRUARY,89,New Mutants,38,2.99,Marvel,22656
COMIC,2012,FEBRUARY,90,Punisher,8,2.99,Marvel,22488
COMIC,2012,FEBRUARY,91,Journey Into Mystery,634,2.99,Marvel,22323
COMIC,2012,FEBRUARY,92,Huntress,5,2.99,DC,22259
COMIC,2012,FEBRUARY,93,Moon Knight,10,3.99,Marvel,21986
COMIC,2012,FEBRUARY,94,Avengers Academy,25,2.99,Marvel,21963
COMIC,2012,FEBRUARY,95,Hulk,48,2.99,Marvel,21751
COMIC,2012,FEBRUARY,96,Avengers Academy,26,2.99,Marvel,21633
COMIC,2012,FEBRUARY,97,Demon Knights,6*,2.99,DC,21128
COMIC,2012,FEBRUARY,98,Legion of Super Heroes,6*,2.99,DC,21085
COMIC,2012,FEBRUARY,99,Conan The Barbarian,1,3.5,Dark Horse,20569
COMIC,2012,FEBRUARY,100,Fatale,2*,3.5,Image,20315
COMIC,2012,FEBRUARY,101,Thunderbolts,170,2.99,Marvel,19505
COMIC,2012,FEBRUARY,102,Batwing,6*,2.99,DC,19479
COMIC,2012,FEBRUARY,103,Savage Hawkman,6*,2.99,DC,19184
COMIC,2012,FEBRUARY,104,Deathstroke,6*,2.99,DC,19175
COMIC,2012,FEBRUARY,105,Batman Odyssey Vol 2,5,3.99,DC,19013
COMIC,2012,FEBRUARY,106,Star Wars Dawn of the Jedi Force Storm,1,3.5,Dark Horse,18797
COMIC,2012,FEBRUARY,107,Teenage Mutant Ninja Turtles Ongoing,7,3.99,IDW,18769
COMIC,2012,FEBRUARY,108,Frankenstein Agent of Shade,6*,2.99,DC,18417
