PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALES
COMIC,2012,NOVEMBER,1,All New X-Men,1,3.99,Marvel,181693
COMIC,2012,NOVEMBER,2,Batman,14,3.99,DC,159729
COMIC,2012,NOVEMBER,3,Captain America,1,3.99,Marvel,123667
COMIC,2012,NOVEMBER,4,Deadpool,1,2.99,Marvel,118976
COMIC,2012,NOVEMBER,5,Indestructible Hulk,1,3.99,Marvel,118200
COMIC,2012,NOVEMBER,6,Iron Man,1,3.99,Marvel,116529
COMIC,2012,NOVEMBER,7,Fantastic Four,1,2.99,Marvel,114532
COMIC,2012,NOVEMBER,8,Uncanny Avengers,2,3.99,Marvel,114257
COMIC,2012,NOVEMBER,9,Justice League,14,3.99,DC,113094
COMIC,2012,NOVEMBER,10,Thor God of Thunder,1,3.99,Marvel,110443
COMIC,2012,NOVEMBER,11,All New X-Men,2,3.99,Marvel,96436
COMIC,2012,NOVEMBER,12,X-Men Legacy,1,2.99,Marvel,87081
COMIC,2012,NOVEMBER,13,Amazing Spider-Man,698,3.99,Marvel,81342
COMIC,2012,NOVEMBER,14,FF,1,2.99,Marvel,80701
COMIC,2012,NOVEMBER,15,My Little Pony Friendship Is Magic,1,3.99,IDW,80128
COMIC,2012,NOVEMBER,16,Green Lantern,14,2.99,DC,78499
COMIC,2012,NOVEMBER,17,Batgirl,14,2.99,DC,77468
COMIC,2012,NOVEMBER,18,Batman And Robin,14,2.99,DC,75543
COMIC,2012,NOVEMBER,19,Detective Comics,14,3.99,DC,74560
COMIC,2012,NOVEMBER,20,Iron Man,2,3.99,Marvel,72902
COMIC,2012,NOVEMBER,21,Deadpool,2,2.99,Marvel,67421
COMIC,2012,NOVEMBER,22,Thor God of Thunder,2,3.99,Marvel,65533
COMIC,2012,NOVEMBER,23,A Plus X,2,3.99,Marvel,64606
COMIC,2012,NOVEMBER,24,Action Comics,14,3.99,DC,64341
COMIC,2012,NOVEMBER,25,Masks,1,3.99,Dynamic Forces,63932
COMIC,2012,NOVEMBER,26,Suicide Squad,14,2.99,DC,63691
COMIC,2012,NOVEMBER,27,Catwoman,14,2.99,DC,63653
COMIC,2012,NOVEMBER,28,Batman The Dark Knight,14,2.99,DC,62792
COMIC,2012,NOVEMBER,29,Amazing Spider-Man,697,3.99,Marvel,59872
COMIC,2012,NOVEMBER,30,Before Watchmen Moloch,1*,3.99,DC,59288
COMIC,2012,NOVEMBER,31,AVX Consequences,5,3.99,Marvel,58469
COMIC,2012,NOVEMBER,32,Earth 2,6,2.99,DC,58271
COMIC,2012,NOVEMBER,33,Batman Incorporated,5,2.99,DC,58172
COMIC,2012,NOVEMBER,34,X-Men Legacy,2,2.99,Marvel,58037
COMIC,2012,NOVEMBER,35,Walking Dead,104,2.99,Image,57456
COMIC,2012,NOVEMBER,36,Avengers,34,4.99,Marvel,57315
COMIC,2012,NOVEMBER,37,New Avengers,34,4.99,Marvel,53862
COMIC,2012,NOVEMBER,38,Aquaman,14,2.99,DC,53664
COMIC,2012,NOVEMBER,39,Avengers,33,3.99,Marvel,53336
COMIC,2012,NOVEMBER,40,New Avengers,32,3.99,Marvel,52784
COMIC,2012,NOVEMBER,41,Superman,14,2.99,DC,52572
COMIC,2012,NOVEMBER,42,Nightwing,14,2.99,DC,50720
COMIC,2012,NOVEMBER,43,New Avengers,33,3.99,Marvel,50045
COMIC,2012,NOVEMBER,44,Before Watchmen Silk Spectre,4,3.99,DC,50002
COMIC,2012,NOVEMBER,45,Green Lantern Corps,14,2.99,DC,49594
COMIC,2012,NOVEMBER,46,Wolverine And X-Men,20,3.99,Marvel,48432
COMIC,2012,NOVEMBER,47,Before Watchmen Ozymandias,4,3.99,DC,48404
COMIC,2012,NOVEMBER,48,Wolverine And X-Men,21,3.99,Marvel,48244
COMIC,2012,NOVEMBER,49,Flash,14,2.99,DC,48012
COMIC,2012,NOVEMBER,50,Green Lantern New Guardians,14,2.99,DC,47062
COMIC,2012,NOVEMBER,51,Saga,7,2.99,Image,46971
COMIC,2012,NOVEMBER,52,Uncanny X-Force,34,3.99,Marvel,43710
COMIC,2012,NOVEMBER,53,Uncanny X-Force,33,3.99,Marvel,43589
COMIC,2012,NOVEMBER,54,Wonder Woman,14,2.99,DC,42384
COMIC,2012,NOVEMBER,55,Avengers Assemble,9,3.99,Marvel,42088
COMIC,2012,NOVEMBER,56,Swamp Thing,14,2.99,DC,42036
COMIC,2012,NOVEMBER,57,Red Lanterns,14,2.99,DC,40779
COMIC,2012,NOVEMBER,58,Teen Titans,14,2.99,DC,39745
COMIC,2012,NOVEMBER,59,Ultimate Comics Spider-Man,17,3.99,Marvel,38481
COMIC,2012,NOVEMBER,60,Red Hood And The Outlaws,14,2.99,DC,37710
COMIC,2012,NOVEMBER,61,Minimum Carnage Omega,1,3.99,Marvel,37376
COMIC,2012,NOVEMBER,62,Talon,2*,2.99,DC,37125
COMIC,2012,NOVEMBER,63,Daredevil,20,2.99,Marvel,36515
COMIC,2012,NOVEMBER,64,Batwoman,14,2.99,DC,36395
COMIC,2012,NOVEMBER,65,Worlds Finest,6,2.99,DC,34338
COMIC,2012,NOVEMBER,66,Hawkeye,4,2.99,Marvel,34208
COMIC,2012,NOVEMBER,67,Animal Man,14,2.99,DC,33503
COMIC,2012,NOVEMBER,68,Scarlet Spider,11,2.99,Marvel,32287
COMIC,2012,NOVEMBER,69,Judge Dredd,1,3.99,IDW,32266
COMIC,2012,NOVEMBER,70,Wolverine,316,3.99,Marvel,32208
COMIC,2012,NOVEMBER,71,Secret Avengers,34,3.99,Marvel,32146
COMIC,2012,NOVEMBER,72,Daredevil End of Days,2,3.99,Marvel,32072
