PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALES
COMIC,2013,APRIL,1,Batman,19,3.99,DC,132147
COMIC,2013,APRIL,2,Thanos Rising,1,3.99,Marvel,114720
COMIC,2013,APRIL,3,Jupiters Legacy,1*,2.99,Image,105437
COMIC,2013,APRIL,4,Age of Ultron,4,3.99,Marvel,101057
COMIC,2013,APRIL,5,Justice League,19,3.99,DC,100943
COMIC,2013,APRIL,6,Age of Ultron,5,3.99,Marvel,97982
COMIC,2013,APRIL,7,Age of Ultron,6,3.99,Marvel,97242
COMIC,2013,APRIL,8,Walking Dead,109,2.99,Image,90362
COMIC,2013,APRIL,9,Batman and Red Robin,19,2.99,DC,89182
COMIC,2013,APRIL,10,Guardians of the Galaxy,2,3.99,Marvel,88184
COMIC,2013,APRIL,11,Superior Spider-Man,7,3.99,Marvel,87945
COMIC,2013,APRIL,12,Superior Spider-Man,8,3.99,Marvel,85671
COMIC,2013,APRIL,13,All New X-Men,10,3.99,Marvel,84760
COMIC,2013,APRIL,14,Uncanny Avengers,6,3.99,Marvel,80863
COMIC,2013,APRIL,15,Uncanny X-Men,4,3.99,Marvel,80047
COMIC,2013,APRIL,16,Uncanny X-Men,5,3.99,Marvel,78919
COMIC,2013,APRIL,17,Avengers,10,3.99,Marvel,78905
COMIC,2013,APRIL,18,Detective Comics,19,7.99,DC,77922
COMIC,2013,APRIL,19,Avengers,9,3.99,Marvel,77780
COMIC,2013,APRIL,20,Uncanny Avengers,7,3.99,Marvel,77027
COMIC,2013,APRIL,21,Green Lantern,19,2.99,DC,71018
COMIC,2013,APRIL,22,New Avengers,5,3.99,Marvel,63423
COMIC,2013,APRIL,23,Wolverine,2,3.99,Marvel,57165
COMIC,2013,APRIL,24,Deadpool,7,2.99,Marvel,57016
COMIC,2013,APRIL,25,Batman Incorporated,10,2.99,DC,56464
COMIC,2013,APRIL,26,Indestructible Hulk,6,3.99,Marvel,55470
COMIC,2013,APRIL,27,Saga,12,2.99,Image,53339
COMIC,2013,APRIL,28,Deadpool,8,2.99,Marvel,52851
COMIC,2013,APRIL,29,Batman The Dark Knight,19,2.99,DC,52644
COMIC,2013,APRIL,30,Action Comics,19,3.99,DC,52007
COMIC,2013,APRIL,31,Thor God of Thunder,7,3.99,Marvel,51526
COMIC,2013,APRIL,32,Superman,19,2.99,DC,48598
COMIC,2013,APRIL,33,Captain America,6,3.99,Marvel,47802
COMIC,2013,APRIL,34,Wolverine And X-Men,27AU,3.99,Marvel,47055
COMIC,2013,APRIL,35,Nightwing,19,2.99,DC,46978
COMIC,2013,APRIL,36,Wonder Woman,19,2.99,DC,46492
COMIC,2013,APRIL,37,Batgirl,19,2.99,DC,45939
COMIC,2013,APRIL,38,Savage Wolverine,4,3.99,Marvel,45933
COMIC,2013,APRIL,39,Earth 2,11,2.99,DC,45468
COMIC,2013,APRIL,40,Star Wars,4,2.99,Dark Horse,45019
COMIC,2013,APRIL,41,Ultron,1AU,3.99,Marvel,44854
COMIC,2013,APRIL,42,Iron Man,8,3.99,Marvel,43974
COMIC,2013,APRIL,43,Green Lantern Corps,19,2.99,DC,43903
COMIC,2013,APRIL,44,Wolverine And X-Men,28,3.99,Marvel,42718
COMIC,2013,APRIL,45,Flash,19,2.99,DC,42079
COMIC,2013,APRIL,46,East of West,2*,3.5,Image,41838
COMIC,2013,APRIL,47,Cable And X-Force,7,3.99,Marvel,41500
COMIC,2013,APRIL,48,Green Lantern New Guardians,19,2.99,DC,41481
COMIC,2013,APRIL,49,Fantastic Four,6,2.99,Marvel,41291
COMIC,2013,APRIL,50,Before Watchmen Comedian,6,3.99,DC,40852
COMIC,2013,APRIL,51,Nova,3,3.99,Marvel,40548
COMIC,2013,APRIL,52,Daredevil,25,2.99,Marvel,39822
COMIC,2013,APRIL,53,Hawkeye,9,2.99,Marvel,39678
COMIC,2013,APRIL,54,Teen Titans,19,2.99,DC,39532
COMIC,2013,APRIL,55,Fantastic Four,7,2.99,Marvel,39314
COMIC,2013,APRIL,56,Secret Avengers,3,3.99,Marvel,38676
COMIC,2013,APRIL,57,Thunderbolts,8,2.99,Marvel,36979
COMIC,2013,APRIL,58,Red Hood And The Outlaws,19,2.99,DC,36630
COMIC,2013,APRIL,59,Avengers Assemble,14AU,3.99,Marvel,35985
COMIC,2013,APRIL,60,Jirni,1,1.0,Aspen,35777
COMIC,2013,APRIL,61,Ultimate Comics Spider-Man,22,3.99,Marvel,34918
COMIC,2013,APRIL,62,Deadpool Killustrated,4,2.99,Marvel,34703
COMIC,2013,APRIL,63,Red Lanterns,19,2.99,DC,34673
COMIC,2013,APRIL,64,Young Avengers,4,2.99,Marvel,34378
COMIC,2013,APRIL,65,My Little Pony Friendship Is Magic,6,3.99,IDW,33903
COMIC,2013,APRIL,66,FF,6,2.99,Marvel,32937
COMIC,2013,APRIL,67,Batwoman,19,2.99,DC,31538
COMIC,2013,APRIL,68,A Plus X,7,3.99,Marvel,31183
COMIC,2013,APRIL,69,Constantine,2,2.99,DC,30789
COMIC,2013,APRIL,70,Green Arrow,19,2.99,DC,29922
COMIC,2013,APRIL,71,Avengers Arena,7,2.99,Marvel,29784
COMIC,2013,APRIL,72,Supergirl,19,2.99,DC,29558
COMIC,2013,APRIL,73,Swamp Thing,19,2.99,DC,29254
COMIC,2013,APRIL,74,Avenging Spider-Man,19,3.99,Marvel,28740
COMIC,2013,APRIL,75,X-Men Legacy,9,2.99,Marvel,28405
COMIC,2013,APRIL,76,Catwoman,19,2.99,DC,28058
COMIC,2013,APRIL,77,Avengers Arena,8,2.99,Marvel,27900
COMIC,2013,APRIL,78,Batman Lil Gotham,1,2.99,DC,27591
COMIC,2013,APRIL,79,Animal Man,19,2.99,DC,27562
COMIC,2013,APRIL,80,Worlds Finest,11,2.99,DC,27453
COMIC,2013,APRIL,81,Astonishing X-Men,61,3.99,Marvel,27090
COMIC,2013,APRIL,82,X-Termination,2,3.99,Marvel,26538
