PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALES
COMIC,2013,AUGUST,1,Infinity,1,4.99,Marvel,205819
COMIC,2013,AUGUST,2,Superman Unchained,3,3.99,DC,136319
COMIC,2013,AUGUST,3,Batman,23,3.99,DC,128230
COMIC,2013,AUGUST,4,Justice League,23,3.99,DC,103936
COMIC,2013,AUGUST,5,Justice League of America,7,3.99,DC,93777
COMIC,2013,AUGUST,6,Batman Superman,3,3.99,DC,87337
COMIC,2013,AUGUST,7,Superior Spider-Man,15,3.99,Marvel,78636
COMIC,2013,AUGUST,8,Superior Spider-Man,16,3.99,Marvel,78087
COMIC,2013,AUGUST,9,Avengers,18,3.99,Marvel,74697
COMIC,2013,AUGUST,10,All New X-Men,15,3.99,Marvel,73035
COMIC,2013,AUGUST,11,Uncanny X-Men,10,3.99,Marvel,70903
COMIC,2013,AUGUST,12,Walking Dead,113,2.99,Image,70273
COMIC,2013,AUGUST,13,Avengers,17,3.99,Marvel,68962
COMIC,2013,AUGUST,14,Uncanny X-Men,11,3.99,Marvel,65700
COMIC,2013,AUGUST,15,Uncanny Avengers,11,3.99,Marvel,65447
COMIC,2013,AUGUST,16,Justice League Dark,23*,3.99,DC,64041
COMIC,2013,AUGUST,17,X-Men,4,3.99,Marvel,64010
COMIC,2013,AUGUST,18,Detective Comics,23,3.99,DC,61448
COMIC,2013,AUGUST,19,New Avengers,9,3.99,Marvel,60534
COMIC,2013,AUGUST,20,Green Lantern,23,2.99,DC,59176
COMIC,2013,AUGUST,21,Batman and Nightwing,23,2.99,DC,55707
COMIC,2013,AUGUST,22,Saga,13,2.99,Image,55372
COMIC,2013,AUGUST,23,Thanos Rising,5,3.99,Marvel,54335
COMIC,2013,AUGUST,24,Kick-Ass 3,2,2.99,Marvel,50102
COMIC,2013,AUGUST,25,Deadpool,15,2.99,Marvel,46169
COMIC,2013,AUGUST,26,Deadpool,14,2.99,Marvel,45870
COMIC,2013,AUGUST,27,Batman The Dark Knight,23,2.99,DC,45584
COMIC,2013,AUGUST,28,Thor God of Thunder,11,3.99,Marvel,45397
COMIC,2013,AUGUST,29,Hunger,2,3.99,Marvel,44929
COMIC,2013,AUGUST,30,Thor God of Thunder,12,3.99,Marvel,44865
COMIC,2013,AUGUST,31,Aquaman,23,2.99,DC,44140
COMIC,2013,AUGUST,32,Indestructible Hulk,12,3.99,Marvel,43673
COMIC,2013,AUGUST,33,Batman Incorporated Special,1,4.99,DC,42807
COMIC,2013,AUGUST,34,Action Comics,23,3.99,DC,42603
COMIC,2013,AUGUST,35,Superman,23,2.99,DC,42155
COMIC,2013,AUGUST,36,Deadpool Kills Deadpool,2,2.99,Marvel,41960
COMIC,2013,AUGUST,37,Superior Spider-Man Team Up,2,3.99,Marvel,41155
COMIC,2013,AUGUST,38,Superior Carnage,2,3.99,Marvel,40864
COMIC,2013,AUGUST,39,Earth 2,15,2.99,DC,40845
COMIC,2013,AUGUST,40,Nightwing,23,2.99,DC,40522
COMIC,2013,AUGUST,41,Wolverine,8,3.99,Marvel,39830
COMIC,2013,AUGUST,42,Captain America,10,3.99,Marvel,39356
COMIC,2013,AUGUST,43,Flash,23,2.99,DC,38860
COMIC,2013,AUGUST,44,Star Wars,8,2.99,Dark Horse,38792
COMIC,2013,AUGUST,45,Wolverine and X-Men,34,3.99,Marvel,38473
COMIC,2013,AUGUST,46,Iron Man,14,3.99,Marvel,38137
COMIC,2013,AUGUST,47,Wolverine and X-Men,35,3.99,Marvel,38046
COMIC,2013,AUGUST,48,Batgirl,23,2.99,DC,37707
COMIC,2013,AUGUST,49,Batman 66,2,3.99,DC,37113
COMIC,2013,AUGUST,50,Avengers AI,2,2.99,Marvel,37079
COMIC,2013,AUGUST,51,East of West,5,3.5,Image,36345
COMIC,2013,AUGUST,52,Green Lantern Corps,23,2.99,DC,36229
COMIC,2013,AUGUST,53,Uncanny X-Force,10,3.99,Marvel,35329
COMIC,2013,AUGUST,54,Daredevil,30,2.99,Marvel,35240
COMIC,2013,AUGUST,55,Wonder Woman,23,2.99,DC,34747
COMIC,2013,AUGUST,56,Trinity of Sin Pandora,3,2.99,DC,34563
COMIC,2013,AUGUST,57,Green Lantern New Guardians,23,2.99,DC,34473
COMIC,2013,AUGUST,58,Superior Foes of Spider-Man,2,2.99,Marvel,34300
COMIC,2013,AUGUST,59,Cable and X-Force,12,3.99,Marvel,33127
COMIC,2013,AUGUST,60,Ultimate Comics Spider-Man,26,3.99,Marvel,32932
COMIC,2013,AUGUST,61,Fantastic Four,11,2.99,Marvel,32665
COMIC,2013,AUGUST,62,Cable and X-Force,13,3.99,Marvel,32104
COMIC,2013,AUGUST,63,Nova,7,3.99,Marvel,31937
COMIC,2013,AUGUST,64,Teen Titans,23,2.99,DC,31742
COMIC,2013,AUGUST,65,Thunderbolts,14,2.99,Marvel,30620
COMIC,2013,AUGUST,66,Avengers Assemble,18,3.99,Marvel,30597
COMIC,2013,AUGUST,67,Red Lanterns,23,2.99,DC,29623
COMIC,2013,AUGUST,68,Red Hood and The Outlaws,23,2.99,DC,28821
COMIC,2013,AUGUST,69,Sidekick,1*,2.99,Image,27832
COMIC,2013,AUGUST,70,Trillium,1*,2.99,DC,27641
COMIC,2013,AUGUST,71,Overtaken,1,1.0,Aspen,27246
COMIC,2013,AUGUST,72,Secret Avengers,7,3.99,Marvel,27222
COMIC,2013,AUGUST,73,Trinity of Sin The Phantom Stranger,11,2.99,DC,26986
COMIC,2013,AUGUST,74,Young Avengers,9,2.99,Marvel,26720
COMIC,2013,AUGUST,75,FF,11,2.99,Marvel,26243
COMIC,2013,AUGUST,76,Batwoman,23,2.99,DC,26223
COMIC,2013,AUGUST,77,Secret Avengers,8,3.99,Marvel,26150
COMIC,2013,AUGUST,78,Green Arrow,23,2.99,DC,25449
COMIC,2013,AUGUST,79,Injustice Gods Among Us,8,3.99,DC,25223
COMIC,2013,AUGUST,80,Constantine,6,2.99,DC,25174
COMIC,2013,AUGUST,81,Scarlet Spider,20,2.99,Marvel,25133
COMIC,2013,AUGUST,82,Lazarus,3*,2.99,Image,24961
COMIC,2013,AUGUST,83,Supergirl,23,2.99,DC,24747
COMIC,2013,AUGUST,84,My Little Pony Friendship Is Magic,10,3.99,IDW,24475
