PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALES
COMIC,2015,JANUARY,1,Star Wars†,1,4.99,Marvel,985976
COMIC,2015,JANUARY,2,Batman,38,3.99,DC,110232
COMIC,2015,JANUARY,3,Amazing Spider-Man,12,3.99,Marvel,105458
COMIC,2015,JANUARY,4,Amazing Spider-Man,13,3.99,Marvel,103093
COMIC,2015,JANUARY,5,Uncanny Avengers,1,3.99,Marvel,74849
COMIC,2015,JANUARY,6,Wolverines,1,3.99,Marvel,73650
COMIC,2015,JANUARY,7,Ant-Man,1,4.99,Marvel,73370
COMIC,2015,JANUARY,8,Thor,4,3.99,Marvel,69497
COMIC,2015,JANUARY,9,Justice League,38,3.99,DC,68989
COMIC,2015,JANUARY,10,Walking Dead,136,2.99,Image,66097
COMIC,2015,JANUARY,11,Harley Quinn,14,2.99,DC,64735
COMIC,2015,JANUARY,12,All New X-Men,35,3.99,Marvel,51823
COMIC,2015,JANUARY,13,Guardians of the Galaxy,23,3.99,Marvel,51466
COMIC,2015,JANUARY,14,Detective Comics,38,3.99,DC,51301
COMIC,2015,JANUARY,15,Batman and Robin,38,2.99,DC,50993
COMIC,2015,JANUARY,16,All New Captain America,3,3.99,Marvel,50045
COMIC,2015,JANUARY,17,Spider-Verse,2,4.99,Marvel,49044
COMIC,2015,JANUARY,18,Uncanny X-Men,30,3.99,Marvel,48824
COMIC,2015,JANUARY,19,Avengers,40,4.99,Marvel,47483
COMIC,2015,JANUARY,20,Batman Eternal,40,2.99,DC,46832
COMIC,2015,JANUARY,21,Batman Eternal,41,2.99,DC,46648
COMIC,2015,JANUARY,22,Batman Eternal,42,2.99,DC,46516
COMIC,2015,JANUARY,23,Batman Eternal,43,2.99,DC,45912
COMIC,2015,JANUARY,24,Batgirl,38,2.99,DC,45096
COMIC,2015,JANUARY,25,Wolverines,2,3.99,Marvel,43573
COMIC,2015,JANUARY,26,Deadpool,40,3.99,Marvel,42467
COMIC,2015,JANUARY,27,Wolverines,3,3.99,Marvel,42051
COMIC,2015,JANUARY,28,Batman Superman,18,3.99,DC,41750
COMIC,2015,JANUARY,29,Unbeatable Squirrel Girl,1,3.99,Marvel,41693
COMIC,2015,JANUARY,30,New Avengers,29,3.99,Marvel,41116
COMIC,2015,JANUARY,31,Deadpool,41,3.99,Marvel,39848
COMIC,2015,JANUARY,32,Wolverines,4,3.99,Marvel,39790
COMIC,2015,JANUARY,33,Wonder Woman,38,2.99,DC,39669
COMIC,2015,JANUARY,34,Rocket Raccoon,7,3.99,Marvel,39432
