PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALES
COMIC,2012,JANUARY,1,Justice League,5,3.99,DC,138576
COMIC,2012,JANUARY,2,Batman,5,2.99,DC,130492
COMIC,2012,JANUARY,3,Action Comics,5,3.99,DC,105088
COMIC,2012,JANUARY,4,Detective Comics,5,2.99,DC,99342
COMIC,2012,JANUARY,5,Green Lantern,5,2.99,DC,97878
COMIC,2012,JANUARY,6,Batman The Dark Knight,5,2.99,DC,76824
COMIC,2012,JANUARY,7,Superman,5,2.99,DC,73719
COMIC,2012,JANUARY,8,Flash,5,2.99,DC,71611
COMIC,2012,JANUARY,9,Batman And Robin,5*,2.99,DC,65507
COMIC,2012,JANUARY,10,Aquaman,5,2.99,DC,65094
COMIC,2012,JANUARY,11,Uncanny X-Men,5,3.99,Marvel,63477
COMIC,2012,JANUARY,12,Uncanny X-Men,4,3.99,Marvel,63175
COMIC,2012,JANUARY,13,Wolverine And X-Men,4,3.99,Marvel,59530
COMIC,2012,JANUARY,14,Wolverine,300,4.99,Marvel,58681
COMIC,2012,JANUARY,15,Avengers X-Sanction,2,3.99,Marvel,58578
COMIC,2012,JANUARY,16,Wonder Woman,5,2.99,DC,57626
COMIC,2012,JANUARY,17,Amazing Spider-Man,677,3.99,Marvel,57186
COMIC,2012,JANUARY,18,Avengers,21,3.99,Marvel,54803
COMIC,2012,JANUARY,19,Teen Titans,5,2.99,DC,54606
COMIC,2012,JANUARY,20,Amazing Spider-Man,678,3.99,Marvel,54252
COMIC,2012,JANUARY,21,Scarlet Spider,1,3.99,Marvel,53410
COMIC,2012,JANUARY,22,New Avengers,20,3.99,Marvel,52910
COMIC,2012,JANUARY,23,Avenging Spider-Man,3,3.99,Marvel,52371
COMIC,2012,JANUARY,24,Green Lantern New Guardians,5,2.99,DC,52305
COMIC,2012,JANUARY,25,Batwoman,5,2.99,DC,51924
COMIC,2012,JANUARY,26,Batgirl,5*,2.99,DC,51327
COMIC,2012,JANUARY,27,Uncanny X-Force,20,3.99,Marvel,51054
COMIC,2012,JANUARY,28,Nightwing,5*,2.99,DC,50436
COMIC,2012,JANUARY,29,Uncanny X-Force,19.1,2.99,Marvel,50399
COMIC,2012,JANUARY,30,Ultimate Comics Spider-Man,6,3.99,Marvel,49840
COMIC,2012,JANUARY,31,Deadpool,49,2.99,Marvel,49567
COMIC,2012,JANUARY,32,Green Lantern Corps,5*,2.99,DC,48679
COMIC,2012,JANUARY,33,Captain America,7,3.99,Marvel,46954
COMIC,2012,JANUARY,34,Avengers Annual,1,4.99,Marvel,46244
COMIC,2012,JANUARY,35,Incredible Hulk,4,3.99,Marvel,45876
COMIC,2012,JANUARY,36,Fantastic Four,602,2.99,Marvel,45131
COMIC,2012,JANUARY,37,Swamp Thing,5,2.99,DC,43806
COMIC,2012,JANUARY,38,Daredevil,8,2.99,Marvel,43494
COMIC,2012,JANUARY,39,FF,14,2.99,Marvel,42609
COMIC,2012,JANUARY,40,Red Lanterns,5*,2.99,DC,42293
COMIC,2012,JANUARY,41,Wolverine And X-Men Alpha And Omega,1,3.99,Marvel,40340
COMIC,2012,JANUARY,42,Catwoman,5*,2.99,DC,39631
COMIC,2012,JANUARY,43,Defenders,2,3.99,Marvel,38935
COMIC,2012,JANUARY,44,X-Men,23,3.99,Marvel,38719
COMIC,2012,JANUARY,45,Red Hood And The Outlaws,5*,2.99,DC,38304
COMIC,2012,JANUARY,46,Secret Avengers,21,3.99,Marvel,38082
COMIC,2012,JANUARY,47,X-Men Legacy,261,2.99,Marvel,37577
COMIC,2012,JANUARY,48,Mighty Thor,10,3.99,Marvel,37487
COMIC,2012,JANUARY,49,Supergirl,5*,2.99,DC,37301
COMIC,2012,JANUARY,50,X-Men Legacy,260,2.99,Marvel,37160
COMIC,2012,JANUARY,51,Justice League International,5*,2.99,DC,37032
COMIC,2012,JANUARY,52,Justice League Dark,5*,2.99,DC,36896
COMIC,2012,JANUARY,53,Animal Man,5*,2.99,DC,36516
COMIC,2012,JANUARY,54,Secret Avengers,21.1,2.99,Marvel,35320
COMIC,2012,JANUARY,55,Invincible Iron Man,512,3.99,Marvel,35159
COMIC,2012,JANUARY,56,Ultimate Comics Ultimates,6,3.99,Marvel,34865
COMIC,2012,JANUARY,57,Ultimate Comics X-Men,6,3.99,Marvel,33975
COMIC,2012,JANUARY,58,Superboy,5*,2.99,DC,33677
COMIC,2012,JANUARY,59,Walking Dead,93,2.99,Image,31596
COMIC,2012,JANUARY,60,Astonishing X-Men,46,3.99,Marvel,31134
COMIC,2012,JANUARY,61,Carnage USA,2,3.99,Marvel,30378
COMIC,2012,JANUARY,62,Green Arrow,5*,2.99,DC,30234
COMIC,2012,JANUARY,63,"Buffy the Vampire Slayer Season 9Freefall",5,2.99,Dark Horse,30146
COMIC,2012,JANUARY,64,Suicide Squad,5*,2.99,DC,29453
COMIC,2012,JANUARY,65,Stormwatch,5,2.99,DC,29112
COMIC,2012,JANUARY,66,Venom,12,2.99,Marvel,28728
COMIC,2012,JANUARY,67,Birds of Prey,5*,2.99,DC,28530
COMIC,2012,JANUARY,68,Captain America And Bucky,626,2.99,Marvel,27632
COMIC,2012,JANUARY,69,Fear Itself Fearless,6,2.99,Marvel,26700
COMIC,2012,JANUARY,70,Fear Itself Fearless,7,2.99,Marvel,26167
COMIC,2012,JANUARY,71,X-Factor,230,2.99,Marvel,25707
COMIC,2012,JANUARY,72,Lord of the Jungle,1,1.0,Dynamic Forces,25212
COMIC,2012,JANUARY,73,All Star Western,5*,3.99,DC,24485
COMIC,2012,JANUARY,74,New Mutants,36,2.99,Marvel,23891
COMIC,2012,JANUARY,75,Journey Into Mystery,633,2.99,Marvel,23869
COMIC,2012,JANUARY,76,Huntress,4,2.99,DC,23863
COMIC,2012,JANUARY,77,Superior,7,4.99,Marvel,23387
COMIC,2012,JANUARY,78,Demon Knights,5*,2.99,DC,23241
COMIC,2012,JANUARY,79,Legion of Super Heroes,5*,2.99,DC,23062
COMIC,2012,JANUARY,80,Punisher,7,2.99,Marvel,22908
COMIC,2012,JANUARY,81,Moon Knight,9,3.99,Marvel,22872
COMIC,2012,JANUARY,82,Hulk,47,2.99,Marvel,22720
COMIC,2012,JANUARY,83,Avengers Academy,24,2.99,Marvel,21857
COMIC,2012,JANUARY,84,Batwing,5*,2.99,DC,21632
COMIC,2012,JANUARY,85,Savage Hawkman,5*,2.99,DC,21570
COMIC,2012,JANUARY,86,Deathstroke,5*,2.99,DC,21485
COMIC,2012,JANUARY,87,X-23,20,2.99,Marvel,20730
COMIC,2012,JANUARY,88,Batman Odyssey Vol. 2,4,3.99,DC,20722
COMIC,2012,JANUARY,89,Thunderbolts,168,2.99,Marvel,20585
COMIC,2012,JANUARY,90,Fatale,1*,3.5,Image,20515
COMIC,2012,JANUARY,91,Frankenstein Agent of Shade,5*,2.99,DC,20463
COMIC,2012,JANUARY,92,Thunderbolts,169,2.99,Marvel,20316
COMIC,2012,JANUARY,93,DC Universe Presents,5*,2.99,DC,19843
COMIC,2012,JANUARY,94,Legion Lost,5*,2.99,DC,19394
COMIC,2012,JANUARY,95,Brilliant,2,3.95,Marvel,19319
COMIC,2012,JANUARY,96,Fury of Firestorm The Nuclear Men,5*,2.99,DC,19196
COMIC,2012,JANUARY,97,Danger Girl Revolver,1,3.99,IDW,19169
COMIC,2012,JANUARY,98,Generation Hope,15,2.99,Marvel,18878
COMIC,2012,JANUARY,99,Magneto Not A Hero,3,2.99,Marvel,18804
COMIC,2012,JANUARY,100,Teenage Mutant Ninja Turtles Ongoing,6,3.99,IDW,18773
