PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALES
COMIC,2013,SEPTEMBER,1,Forever Evil,1,3.99,DC,139976
COMIC,2013,SEPTEMBER,2,Infinity,2,3.99,Marvel,125985
COMIC,2013,SEPTEMBER,3,Infinity,3,3.99,Marvel,123285
COMIC,2013,SEPTEMBER,4,X-Men Battle of Atom,1,3.99,Marvel,113928
COMIC,2013,SEPTEMBER,5,Batman (Joker),23.1,3.99,DC,107680
COMIC,2013,SEPTEMBER,6,Batman (Riddler),23.2,3.99,DC,107413
COMIC,2013,SEPTEMBER,7,Mighty Avengers,1,3.99,Marvel,101921
COMIC,2013,SEPTEMBER,8,Batman (Bane),23.4,3.99,DC,95298
COMIC,2013,SEPTEMBER,9,Avengers,19,3.99,Marvel,92489
COMIC,2013,SEPTEMBER,10,Batman (Penguin),23.3,3.99,DC,89850
COMIC,2013,SEPTEMBER,11,Superior Spider-Man,17,3.99,Marvel,89118
COMIC,2013,SEPTEMBER,12,All New X-Men,16,3.99,Marvel,84218
COMIC,2013,SEPTEMBER,13,Superior Spider-Man,18,3.99,Marvel,80178
COMIC,2013,SEPTEMBER,14,The Star Wars,1,3.99,Dark Horse,78467
COMIC,2013,SEPTEMBER,15,Justice League (Darkseid),23.1,3.99,DC,78200
COMIC,2013,SEPTEMBER,16,Uncanny X-Men,12,3.99,Marvel,76790
COMIC,2013,SEPTEMBER,17,Avengers,20,3.99,Marvel,74388
COMIC,2013,SEPTEMBER,18,X-Men,5,3.99,Marvel,73357
COMIC,2013,SEPTEMBER,19,Walking Dead,114,2.99,Image,70440
COMIC,2013,SEPTEMBER,20,Guardians of Galaxy,6,3.99,Marvel,69030
COMIC,2013,SEPTEMBER,21,Batman Superman (Doomsday),3.1,3.99,DC,68150
COMIC,2013,SEPTEMBER,22,Uncanny Avengers,12,3.99,Marvel,66353
COMIC,2013,SEPTEMBER,23,Batman Black & White,1,4.99,DC,65018
COMIC,2013,SEPTEMBER,24,New Avengers,10,3.99,Marvel,60682
COMIC,2013,SEPTEMBER,25,Wolverine And X-Men,36,3.99,Marvel,59684
COMIC,2013,SEPTEMBER,26,Saga,14,2.99,Image,55585
COMIC,2013,SEPTEMBER,27,Action Comics (Cyborg Superman),23.1,3.99,DC,50146
COMIC,2013,SEPTEMBER,28,Batman and Robin (Two Face),23.1,3.99,DC,49917
COMIC,2013,SEPTEMBER,29,Justice League of America (Black Adam),7.4,3.99,DC,49625
COMIC,2013,SEPTEMBER,30,Action Comics (Zod),23.2,3.99,DC,49557
COMIC,2013,SEPTEMBER,31,Batman and Robin (Ras al Ghul),23.3,3.99,DC,49452
COMIC,2013,SEPTEMBER,32,Action Comics (Lex Luthor),23.3,3.99,DC,49310
COMIC,2013,SEPTEMBER,33,Batman and Robin (Court of Owls),23.2,3.99,DC,49205
COMIC,2013,SEPTEMBER,34,Detective Comics (Posion Ivy),23.1,3.99,DC,49200
COMIC,2013,SEPTEMBER,35,Detective Comics (Harley Quinn),23.2,3.99,DC,48776
COMIC,2013,SEPTEMBER,36,Detective Comics (Scarecrow),23.3,3.99,DC,48671
COMIC,2013,SEPTEMBER,37,Green Lantern (Sinestro),23.4,3.99,DC,48263
COMIC,2013,SEPTEMBER,38,Batman and Robin (Killer Croc),23.4,3.99,DC,48152
COMIC,2013,SEPTEMBER,39,Thor God of Thunder,13,3.99,Marvel,48007
