PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALES
COMIC,2014,AUGUST,1,Batman,34,3.99,DC,112186
COMIC,2014,AUGUST,2,Amazing Spider-Man,5,3.99,Marvel,101655
COMIC,2014,AUGUST,3,Original Sin,7,3.99,Marvel,91291
COMIC,2014,AUGUST,4,Multiversity,1,4.99,DC,90551
COMIC,2014,AUGUST,5,Superior Spider-Man,32,4.99,Marvel,87604
COMIC,2014,AUGUST,6,Walking Dead,130,2.99,Image,71885
COMIC,2014,AUGUST,7,Harley Quinn,9,2.99,DC,71522
COMIC,2014,AUGUST,8,Amazing Spider-Man,1.4,3.99,Marvel,66431
COMIC,2014,AUGUST,9,Guardians of the Galaxy,18,3.99,Marvel,60657
COMIC,2014,AUGUST,10,Batman Eternal,18,2.99,DC,58998
COMIC,2014,AUGUST,11,Detective Comics,34,3.99,DC,58812
COMIC,2014,AUGUST,12,All New X-Men,31,3.99,Marvel,58535
COMIC,2014,AUGUST,13,Harley Quinn,10,2.99,DC,58500
COMIC,2014,AUGUST,14,Batman Eternal,19,2.99,DC,58368
COMIC,2014,AUGUST,15,Batman Eternal,20,2.99,DC,57906
COMIC,2014,AUGUST,16,Batman Eternal,21,2.99,DC,57525
COMIC,2014,AUGUST,17,Rocket Raccoon,2,3.99,Marvel,56597
COMIC,2014,AUGUST,18,Superman,34,3.99,DC,56568
COMIC,2014,AUGUST,19,Grayson,2,2.99,DC,56483
COMIC,2014,AUGUST,20,Batman Superman,13,3.99,DC,55954
COMIC,2014,AUGUST,21,Saga,22,2.99,Image,55803
COMIC,2014,AUGUST,22,All New X-Men,30,3.99,Marvel,54882
COMIC,2014,AUGUST,23,Avengers,34,3.99,Marvel,54413
COMIC,2014,AUGUST,24,Batman And Robin,34,2.99,DC,53403
COMIC,2014,AUGUST,25,Uncanny Avengers,23,3.99,Marvel,50974
COMIC,2014,AUGUST,26,Wolverine,12,5.99,Marvel,50570
COMIC,2014,AUGUST,27,Superman Wonder Woman,11,3.99,DC,50550
COMIC,2014,AUGUST,28,Deadpool,33,3.99,Marvel,50023
COMIC,2014,AUGUST,29,Wolverine,11,3.99,Marvel,49181
COMIC,2014,AUGUST,30,Spider-Man 2099,2,3.99,Marvel,47512
COMIC,2014,AUGUST,31,Action Comics,34,3.99,DC,46746
COMIC,2014,AUGUST,32,Outcast By Kirkman & Azaceta,3*,2.99,Image,46717
COMIC,2014,AUGUST,33,Original Sin,5.3,3.99,Marvel,44139
COMIC,2014,AUGUST,34,Green Lantern,34,2.99,DC,43846
COMIC,2014,AUGUST,35,New Avengers,22,3.99,Marvel,42797
COMIC,2014,AUGUST,36,Original Sin,5.4,3.99,Marvel,42665
COMIC,2014,AUGUST,37,Justice League United,4,3.99,DC,42504
COMIC,2014,AUGUST,38,Superman Wonder Woman Annual,1,4.99,DC,42094
COMIC,2014,AUGUST,39,New 52 Future's End,14,2.99,DC,41185
COMIC,2014,AUGUST,40,Teen Titans,2,2.99,DC,40687
COMIC,2014,AUGUST,41,New 52 Future's End,15,2.99,DC,40541
COMIC,2014,AUGUST,42,New 52 Future's End,16,2.99,DC,40077
COMIC,2014,AUGUST,43,New Avengers,23,3.99,Marvel,40018
COMIC,2014,AUGUST,44,New 52 Future's End,17,2.99,DC,39750
COMIC,2014,AUGUST,45,Original Sin,3.4,3.99,Marvel,38899
COMIC,2014,AUGUST,46,Action Comics Annual,3,4.99,DC,38504
COMIC,2014,AUGUST,47,New Suicide Squad,2,2.99,DC,38477
COMIC,2014,AUGUST,48,Deadpool Vs X-Force,3,3.99,Marvel,38471
