PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALES
COMIC,2013,FEBRUARY,1,Justice League of America,1,3.99,DC,307734
COMIC,2013,FEBRUARY,2,Uncanny X-Men,1,3.99,Marvel,177463
COMIC,2013,FEBRUARY,3,Batman,17,3.99,DC,150684
COMIC,2013,FEBRUARY,4,Justice League,17,3.99,DC,105304
COMIC,2013,FEBRUARY,5,Superior Spider-Man,3,3.99,Marvel,101811
COMIC,2013,FEBRUARY,6,Superior Spider-Man,4,3.99,Marvel,95892
COMIC,2013,FEBRUARY,7,Uncanny X-Men,2,3.99,Marvel,94615
COMIC,2013,FEBRUARY,8,Uncanny Avengers,4,3.99,Marvel,87539
COMIC,2013,FEBRUARY,9,Detective Comics,17,3.99,DC,85824
COMIC,2013,FEBRUARY,10,Secret Avengers,1,3.99,Marvel,85267
COMIC,2013,FEBRUARY,11,All New X-Men,7,3.99,Marvel,85234
COMIC,2013,FEBRUARY,12,Avengers,6,3.99,Marvel,84868
COMIC,2013,FEBRUARY,13,Avengers,5,3.99,Marvel,82452
COMIC,2013,FEBRUARY,14,Nova,1,3.99,Marvel,80857
COMIC,2013,FEBRUARY,15,Guardians of Galaxy,0.1,3.99,Marvel,80344
COMIC,2013,FEBRUARY,16,New Avengers,3,3.99,Marvel,72110
COMIC,2013,FEBRUARY,17,Green Lantern,17,2.99,DC,71060
COMIC,2013,FEBRUARY,18,Batgirl,17,2.99,DC,65751
COMIC,2013,FEBRUARY,19,Walking Dead,107,2.99,Image,63575
COMIC,2013,FEBRUARY,20,Nightwing,17,2.99,DC,62107
COMIC,2013,FEBRUARY,21,Batman And Robin,17,2.99,DC,60988
COMIC,2013,FEBRUARY,22,Aquaman,17,2.99,DC,58578
COMIC,2013,FEBRUARY,23,Savage Wolverine,2,3.99,Marvel,58254
COMIC,2013,FEBRUARY,24,Deadpool,5,2.99,Marvel,57312
COMIC,2013,FEBRUARY,25,Action Comics,17,3.99,DC,57189
COMIC,2013,FEBRUARY,26,Uncanny X-Force,2,3.99,Marvel,56713
COMIC,2013,FEBRUARY,27,Indestructible Hulk,4,3.99,Marvel,56214
COMIC,2013,FEBRUARY,28,Batman The Dark Knight,17,2.99,DC,55990
COMIC,2013,FEBRUARY,29,Batman Incorporated,8,2.99,DC,55414
COMIC,2013,FEBRUARY,30,Fearless Defenders,1,2.99,Marvel,53688
COMIC,2013,FEBRUARY,31,Captain America,4,3.99,Marvel,53112
COMIC,2013,FEBRUARY,32,Red Hood And The Outlaws,17,2.99,DC,53076
COMIC,2013,FEBRUARY,33,Thor God of Thunder,5,3.99,Marvel,51861
COMIC,2013,FEBRUARY,34,Walking Dead The Governor Special,,2.99,Image,51355
COMIC,2013,FEBRUARY,35,Amazing Spider-Man,700,7.99,Marvel,49355
COMIC,2013,FEBRUARY,36,Saga,10,2.99,Image,48388
COMIC,2013,FEBRUARY,37,Earth 2,9,2.99,DC,48208
COMIC,2013,FEBRUARY,38,Iron Man,6,3.99,Marvel,46206
COMIC,2013,FEBRUARY,39,Cable And X-Force,4,3.99,Marvel,46104
COMIC,2013,FEBRUARY,40,Star Wars,2,2.99,Dark Horse,46063
COMIC,2013,FEBRUARY,41,Wolverine And X-Men,25,3.99,Marvel,45057
COMIC,2013,FEBRUARY,42,Fantastic Four,4,2.99,Marvel,44999
COMIC,2013,FEBRUARY,43,Green Lantern Corps,17,2.99,DC,44497
COMIC,2013,FEBRUARY,44,Before Watchmen Comedian,5,3.99,DC,44393
COMIC,2013,FEBRUARY,45,My Little Pony Friendship Is Magic,3,3.99,IDW,43579
COMIC,2013,FEBRUARY,46,Young Avengers,2,2.99,Marvel,43559
COMIC,2013,FEBRUARY,47,Thunderbolts,4,2.99,Marvel,43287
COMIC,2013,FEBRUARY,48,Before Watchmen Dr Manhattan,4,3.99,DC,43273
COMIC,2013,FEBRUARY,49,Flash,17,2.99,DC,42936
COMIC,2013,FEBRUARY,50,Green Lantern New Guardians,17,2.99,DC,42285
COMIC,2013,FEBRUARY,51,Thunderbolts,5,2.99,Marvel,41663
COMIC,2013,FEBRUARY,52,Hit-Girl,5,4.99,Marvel,39569
COMIC,2013,FEBRUARY,53,Teen Titans,17,2.99,DC,39186
COMIC,2013,FEBRUARY,54,Wonder Woman,17,2.99,DC,39110
COMIC,2013,FEBRUARY,55,Daredevil,23,2.99,Marvel,37170
COMIC,2013,FEBRUARY,56,Hawkeye,8,2.99,Marvel,36898
COMIC,2013,FEBRUARY,57,Green Arrow,17,2.99,DC,36043
COMIC,2013,FEBRUARY,58,Deadpool Killustrated,2,2.99,Marvel,35846
COMIC,2013,FEBRUARY,59,Red Lanterns,17,2.99,DC,35839
COMIC,2013,FEBRUARY,60,FF,4,2.99,Marvel,35815
COMIC,2013,FEBRUARY,61,Ultimate Comics Spider-Man,20,3.99,Marvel,35461
COMIC,2013,FEBRUARY,62,My Little Pony Twilight Sparkle,1,3.99,IDW,34435
COMIC,2013,FEBRUARY,63,Avengers Arena,4,2.99,Marvel,33611
COMIC,2013,FEBRUARY,64,Legend of the Shadowclan,1,1.0,Aspen,33246
COMIC,2013,FEBRUARY,65,Avengers Arena,5,2.99,Marvel,32548
COMIC,2013,FEBRUARY,66,X-Men,41,3.99,Marvel,32488
COMIC,2013,FEBRUARY,67,Secret Avengers,37,3.99,Marvel,32139
COMIC,2013,FEBRUARY,68,Batwoman,17,2.99,DC,32041
COMIC,2013,FEBRUARY,69,Swamp Thing,17,2.99,DC,31497
COMIC,2013,FEBRUARY,70,X-Men Legacy,6,2.99,Marvel,31074
COMIC,2013,FEBRUARY,71,Avenging Spider-Man,17,3.99,Marvel,30783
COMIC,2013,FEBRUARY,72,Catwoman,17,2.99,DC,30194
COMIC,2013,FEBRUARY,73,Supergirl,17,2.99,DC,30146
COMIC,2013,FEBRUARY,74,Avengers Assemble,12,3.99,Marvel,29475
COMIC,2013,FEBRUARY,75,Animal Man,17,2.99,DC,29425
COMIC,2013,FEBRUARY,76,Worlds Finest,9,2.99,DC,28332
COMIC,2013,FEBRUARY,77,Talon,5,2.99,DC,28003
COMIC,2013,FEBRUARY,78,Justice League of Americas Vibe,1,2.99,DC,27051
COMIC,2013,FEBRUARY,79,Avengers Assemble Annual,1,4.99,Marvel,27028
COMIC,2013,FEBRUARY,80,Katana,1,2.99,DC,27021
COMIC,2013,FEBRUARY,81,Daredevil End of Days,5,3.99,Marvel,26777
COMIC,2013,FEBRUARY,82,Superboy,17,2.99,DC,26762
COMIC,2013,FEBRUARY,83,Happy,4,2.99,Image,26641
COMIC,2013,FEBRUARY,84,Suicide Squad,17,2.99,DC,26370
COMIC,2013,FEBRUARY,85,Justice League Dark,17,2.99,DC,25841
COMIC,2013,FEBRUARY,86,Morbius Living Vampire,2,2.99,Marvel,25735
COMIC,2013,FEBRUARY,87,Scarlet Spider,14,2.99,Marvel,24388
COMIC,2013,FEBRUARY,88,Astonishing X-Men,59,3.99,Marvel,24195
COMIC,2013,FEBRUARY,89,Hellboy In Hell,3,2.99,Dark Horse,23845
COMIC,2013,FEBRUARY,90,Ultimate Comics Ultimates,21,3.99,Marvel,23811
COMIC,2013,FEBRUARY,91,Venom,31,2.99,Marvel,23441
COMIC,2013,FEBRUARY,92,Punisher War Zone,5,2.99,Marvel,22824
COMIC,2013,FEBRUARY,93,Alpha Big Time,1,2.99,Marvel,22778
COMIC,2013,FEBRUARY,94,Buffy the Vampire Slayer Season 9 Freefall,18,2.99,Dark Horse,22530
COMIC,2013,FEBRUARY,95,Adventure Time,13,3.99,Boom,22474
COMIC,2013,FEBRUARY,96,Ultimate Comics X-Men,22,3.99,Marvel,22456
COMIC,2013,FEBRUARY,97,Winter Soldier,15,2.99,Marvel,22199
COMIC,2013,FEBRUARY,98,Ultimate Comics X-Men,23,3.99,Marvel,22197
COMIC,2013,FEBRUARY,99,Birds of Prey,17,2.99,DC,22112
COMIC,2013,FEBRUARY,100,Wolverine Max,4,3.99,Marvel,22072
COMIC,2013,FEBRUARY,101,X-Factor,251,2.99,Marvel,21096
COMIC,2013,FEBRUARY,102,Legends of the Dark Knight,5,3.99,DC,21041
COMIC,2013,FEBRUARY,103,Young Romance New 52 Valentines Day Special,1,7.99,DC,20963
COMIC,2013,FEBRUARY,104,X-Factor,252,2.99,Marvel,20929
COMIC,2013,FEBRUARY,105,Gambit,9,2.99,Marvel,20851
COMIC,2013,FEBRUARY,106,Adventure Time Fionna & Cake,2,3.99,Boom,20810
COMIC,2013,FEBRUARY,107,Journey Into Mystery,649,2.99,Marvel,20064
COMIC,2013,FEBRUARY,108,Shadow Year One,1,3.99,Dynamic Forces,19310
COMIC,2013,FEBRUARY,109,Threshold,2,3.99,DC,18389
COMIC,2013,FEBRUARY,110,Captain Marvel,10,2.99,Marvel,18359
COMIC,2013,FEBRUARY,111,Dark Avengers,187,2.99,Marvel,18213
COMIC,2013,FEBRUARY,112,Phantom Stranger,5,2.99,DC,18032
COMIC,2013,FEBRUARY,113,Fatale,12,3.5,Image,17999
COMIC,2013,FEBRUARY,114,Red She-Hulk,62,2.99,Marvel,17766
