PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALES
COMIC,2013,MAY,1,X-Men,1,3.99,Marvel,177633
COMIC,2013,MAY,2,Batman,20,3.99,DC,129039
COMIC,2013,MAY,3,Justice League,20,3.99,DC,97676
COMIC,2013,MAY,4,Age of Ultron,7,3.99,Marvel,96664
COMIC,2013,MAY,5,Age of Ultron,8,3.99,Marvel,95522
COMIC,2013,MAY,6,Superior Spider-Man,9,3.99,Marvel,93656
COMIC,2013,MAY,7,Superior Spider-Man,10,3.99,Marvel,85346
COMIC,2013,MAY,8,Justice League of America,3,3.99,DC,83283
COMIC,2013,MAY,9,All New X-Men,11,3.99,Marvel,80582
COMIC,2013,MAY,10,Detective Comics,20,3.99,DC,78252
COMIC,2013,MAY,11,Iron Man,9,3.99,Marvel,78006
COMIC,2013,MAY,12,Justice League of America,4,3.99,DC,77856
COMIC,2013,MAY,13,Walking Dead,110,2.99,Image,76455
COMIC,2013,MAY,14,Uncanny Avengers,8,3.99,Marvel,75655
COMIC,2013,MAY,15,Avengers,12,3.99,Marvel,74978
COMIC,2013,MAY,16,Uncanny X-Men,6,3.99,Marvel,73621
COMIC,2013,MAY,17,Uncanny Avengers,8AU,3.99,Marvel,72514
COMIC,2013,MAY,18,Avengers,11,3.99,Marvel,70687
COMIC,2013,MAY,19,Green Lantern,20,7.99,DC,67414
COMIC,2013,MAY,20,Thanos Rising,2,3.99,Marvel,67262
COMIC,2013,MAY,21,Batman And Red Hood,20,2.99,DC,65222
COMIC,2013,MAY,22,New Avengers,6,3.99,Marvel,59362
COMIC,2013,MAY,23,Batman Incorporated,11,2.99,DC,57298
COMIC,2013,MAY,24,Ten Grand,1*,2.99,Image,57216
COMIC,2013,MAY,25,Aquaman,19,2.99,DC,53415
COMIC,2013,MAY,26,Deadpool,9,2.99,Marvel,51296
COMIC,2013,MAY,27,Deadpool,10,2.99,Marvel,50461
COMIC,2013,MAY,28,Batman The Dark Knight,20,2.99,DC,50423
