440,Namor (2003 - 2004),2003,2004,Marvel Psr
12761,Namor: The First Mutant (2010 - 2011),2010,2011,
13191,Namor: The First Mutant Annual (2011),2011,2011,
9922,New Avengers (2010 - 2012),2010,2012,T+
20841,New Avengers (2015 - Present),2015,2099,Rated T+
753,New Avengers (2004 - 2010),2004,2010,A
16451,New Avengers (2013 - Present),2013,2099,Rated T+
18899,New Avengers Annual (2014 - Present),2014,2099,
1066,New Avengers Annual (2006),2006,2006,A
13315,New Avengers Annual (2011),2011,2011,
8140,New Avengers Annual (2009),2009,2009,
17928,New Avengers: Most Wanted Files (2005),2005,2005,
19602,New Avengers: Ultron Forever (2015 - Present),2015,2099,
19604,New Avengers: Ultron Forever (2015 - Present),2015,2099,
19603,New Avengers: Ultron Forever (2015 - Present),2015,2099,
563,New Mutants (2003 - 2004),2003,2004,Marvel Psr
11477,New Mutants (2010 - 2012),2010,2012,
7455,New Mutants (2009 - 2011),2009,2011,T
839,New Warriors (2005),2005,2005,T
16341,New Warriors (1990 - 1996),1990,1996,
2409,New Warriors (2007 - 2009),2007,2009,T
18619,New Warriors (2014 - Present),2014,2099,
2281,New X-Men (2001 - 2004),2001,2004,Marvel Psr
749,New X-Men (2004 - 2008),2004,2008,T
3704,New X-Men Annual (2001),2001,2001,
979,New X-Men: Academy X Yearbook Special (2005),2005,2005,T
8854,"Nick Fury, Agent of Shield (1968 - 1971)",1968,1971,
20092,Night Nurse (2015 - Present),2015,2099,
18884,Night Nurse (1972),1972,1972,
18469,Night of the Living Deadpool (2014 - Present),2014,2099,Parental Advisory
18875,Nightcrawler (2014 - Present),2014,2099,Rated T+
20844,Nova (2015 - Present),2015,2099,Rated T
2504,Nova (2007 - 2010),2007,2010,T
16411,Nova (2013 - Present),2013,2099,
6679,Nova (1976 - 2010),1976,2010,
19851,Nova Annual (2015 - Present),2015,2099,
19609,Nova Annual (2015 - Present),2015,2099,
19069,Nova Special (2014),2014,2014,
13698,November 2010 Sneak Peeks (2010),2010,2010,
