PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALES
COMIC,2009,NOVEMBER,1,Blackest Night*,5,3.99,DC,144868
COMIC,2009,NOVEMBER,2,Green Lantern,48,2.99,DC,100325
COMIC,2009,NOVEMBER,3,Captain America Reborn,4,3.99,Marvel,96526
COMIC,2009,NOVEMBER,4,Batman And Robin,6,2.99,DC,95646
COMIC,2009,NOVEMBER,5,Justice League of America*,39,3.99,DC,89335
COMIC,2009,NOVEMBER,6,Adventure Comics*,4,3.99,DC,85106
COMIC,2009,NOVEMBER,7,Green Lantern Corps,42,2.99,DC,80354
COMIC,2009,NOVEMBER,8,New Avengers,59,3.99,Marvel,74345
COMIC,2009,NOVEMBER,9,Flash Rebirth,5,2.99,DC,73841
COMIC,2009,NOVEMBER,10,Dark Avengers,11,3.99,Marvel,72192
COMIC,2009,NOVEMBER,11,Uncanny X-Men,517,2.99,Marvel,69525
COMIC,2009,NOVEMBER,12,Batman,693,2.99,DC,68951
COMIC,2009,NOVEMBER,13,Amazing Spider-Man,612,3.99,Marvel,68427
COMIC,2009,NOVEMBER,14,Amazing Spider-Man,613,2.99,Marvel,64669
COMIC,2009,NOVEMBER,15,Amazing Spider-Man,611,2.99,Marvel,64484
COMIC,2009,NOVEMBER,16,Astonishing X-Men,32,2.99,Marvel,62125
COMIC,2009,NOVEMBER,17,Amazing Spider-Man,610,2.99,Marvel,61142
COMIC,2009,NOVEMBER,18,Ultimate Comics Avengers,4,3.99,Marvel,58996
COMIC,2009,NOVEMBER,19,Booster Gold*,26,3.99,DC,57096
COMIC,2009,NOVEMBER,21,Invincible Iron Man,20,3.99,Marvel,55135
COMIC,2009,NOVEMBER,22,Detective Comics,859,3.99,DC,54367
COMIC,2009,NOVEMBER,23,X-Force,21,2.99,Marvel,53942
COMIC,2009,NOVEMBER,24,Doom Patrol*,4,3.99,DC,53723
COMIC,2009,NOVEMBER,25,Thor Giant Size Finale,1,3.99,Marvel,53541
COMIC,2009,NOVEMBER,26,Hulk,17,3.99,Marvel,52629
COMIC,2009,NOVEMBER,27,Justice League Cry For Justice,5,3.99,DC,52376
COMIC,2009,NOVEMBER,28,Dark Wolverine,80,2.99,Marvel,52370
COMIC,2009,NOVEMBER,29,Superman Batman,66,2.99,DC,52119
COMIC,2009,NOVEMBER,30,Rebels*,10,3.99,DC,51076
COMIC,2009,NOVEMBER,31,Outsiders*,24,3.99,DC,50894
COMIC,2009,NOVEMBER,32,X-Men Legacy,229,2.99,Marvel,50766
COMIC,2009,NOVEMBER,33,Dark X-Men,1,3.99,Marvel,50144
COMIC,2009,NOVEMBER,34,Mighty Avengers,31,2.99,Marvel,49457
COMIC,2009,NOVEMBER,35,Buffy the Vampire Slayer,30,2.99,Dark Horse,49132
COMIC,2009,NOVEMBER,36,Ultimate Comics Spider-Man,4,3.99,Marvel,49083
COMIC,2009,NOVEMBER,37,Deadpool,17,2.99,Marvel,46743
COMIC,2009,NOVEMBER,38,Teen Titans,77,3.99,DC,46218
COMIC,2009,NOVEMBER,39,Superman Secret Origin,3,3.99,DC,45008
COMIC,2009,NOVEMBER,40,Batman Widening Gyre,3,2.99,DC,43316
COMIC,2009,NOVEMBER,41,Justice Society of America,33,2.99,DC,43198
COMIC,2009,NOVEMBER,42,Image United,1,3.99,Image,42846
COMIC,2009,NOVEMBER,43,Red Robin,6,2.99,DC,42389
COMIC,2009,NOVEMBER,44,Incredible Hulk,604,3.99,Marvel,40633
COMIC,2009,NOVEMBER,45,Daredevil,502,2.99,Marvel,40335
COMIC,2009,NOVEMBER,46,Deadpool Team-Up,899,2.99,Marvel,39566
COMIC,2009,NOVEMBER,47,Fantastic Four,573,2.99,Marvel,39415
COMIC,2009,NOVEMBER,48,Wolverine Origins,42,2.99,Marvel,37886
COMIC,2009,NOVEMBER,49,Deadpool Merc With A Mouth,5,2.99,Marvel,37764
COMIC,2009,NOVEMBER,50,Wolverine Weapon X,7,3.99,Marvel,36091
COMIC,2009,NOVEMBER,51,Superman World of New Krypton,9,2.99,DC,35270
COMIC,2009,NOVEMBER,52,Batgirl,4,2.99,DC,34681
COMIC,2009,NOVEMBER,53,Superman,694,2.99,DC,34414
COMIC,2009,NOVEMBER,54,Action Comics,883,3.99,DC,33371
COMIC,2009,NOVEMBER,55,New Mutants,7,2.99,Marvel,33313
COMIC,2009,NOVEMBER,56,Batman Doc Savage Special,1,4.99,DC,32621
COMIC,2009,NOVEMBER,57,Dark Tower Fall of Gilead,6,3.99,Marvel,32516
COMIC,2009,NOVEMBER,58,Spider-Woman,3,2.99,Marvel,32422
COMIC,2009,NOVEMBER,59,Batman Streets of Gotham,6,3.99,DC,32288
COMIC,2009,NOVEMBER,60,Web of Spider-Man,2,3.99,Marvel,32078
COMIC,2009,NOVEMBER,61,Secret Warriors,10,2.99,Marvel,31552
COMIC,2009,NOVEMBER,62,Thunderbolts,138,2.99,Marvel,31224
COMIC,2009,NOVEMBER,63,Gotham City Sirens,6,2.99,DC,30976
COMIC,2009,NOVEMBER,64,Black Widow Deadly Origin,1,3.99,Marvel,29338
COMIC,2009,NOVEMBER,65,Cable,20,2.99,Marvel,29231
COMIC,2009,NOVEMBER,66,Supergirl,47,2.99,DC,29146
COMIC,2009,NOVEMBER,67,Punisher Max,1,3.99,Marvel,29106
COMIC,2009,NOVEMBER,68,Avengers Initiative,30,2.99,Marvel,28675
COMIC,2009,NOVEMBER,69,Haunt,2,2.99,Image,28241
COMIC,2009,NOVEMBER,70,Realm of Kings,,3.99,Marvel,28168
COMIC,2009,NOVEMBER,71,"Justice Society of America 80 PageGiant",1,5.99,DC,27892
COMIC,2009,NOVEMBER,72,Titans,19,2.99,DC,27086
COMIC,2009,NOVEMBER,73,Worlds Finest,2,2.99,DC,26554
COMIC,2009,NOVEMBER,74,Wonder Woman,38,2.99,DC,26253
COMIC,2009,NOVEMBER,75,Psylocke,1,3.99,Marvel,26132
COMIC,2009,NOVEMBER,76,Archie,603,2.5,Archie,25787
COMIC,2009,NOVEMBER,77,Stand Soul Survivors,2,3.99,Marvel,25588
