PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALES
COMIC,2004,MARCH,1,Superman/Batman,8,2.95,DC,146907
COMIC,2004,MARCH,2,Avengers/JLA,4,5.95,DC,143564
COMIC,2004,MARCH,3,New X-Men,154,2.25,Marvel,117253
COMIC,2004,MARCH,4,Superman/Batman,7,2.95,DC,108790
COMIC,2004,MARCH,5,Ultimate Fantastic Four,4,2.25,Marvel,106873
COMIC,2004,MARCH,6,Ultimates,13,3.5,Marvel,101329
COMIC,2004,MARCH,7,Ultimate X-Men,43,2.25,Marvel,97002
COMIC,2004,MARCH,8,Ultimate Spider-Man,54,2.25,Marvel,93025
COMIC,2004,MARCH,9,Ultimate Spider-Man,55,2.25,Marvel,91524
COMIC,2004,MARCH,10,Uncanny X-Men,441,2.25,Marvel,86430
COMIC,2004,MARCH,11,Amazing Spider-Man,505 (#64),2.25,Marvel,83612
COMIC,2004,MARCH,12,Batman,625,2.25,DC,83371
COMIC,2004,MARCH,13,Superman,203,2.25,DC,83096
COMIC,2004,MARCH,14,JLA,94,2.25,DC,76134
COMIC,2004,MARCH,15,JLA,95,2.25,DC,69898
COMIC,2004,MARCH,16,Wolverine,12,2.25,Marvel,69815
COMIC,2004,MARCH,17,Teen Titans,9,2.5,DC,69056
COMIC,2004,MARCH,18,Adventures of Superman,626,2.25,DC,66438
COMIC,2004,MARCH,19,Action Comics,813,2.25,DC,66038
COMIC,2004,MARCH,20,Supreme Power,8,2.99,Marvel,64429
COMIC,2004,MARCH,21,Wolverine/Punisher,1,2.99,Marvel,59685
COMIC,2004,MARCH,22,Avengers,80,2.25,Marvel,55533
COMIC,2004,MARCH,23,Daredevil,58,2.99,Marvel,54399
COMIC,2004,MARCH,24,Spectacular Spider-Man,11,2.25,Marvel,54066
COMIC,2004,MARCH,25,Spectacular Spider-Man,12,2.25,Marvel,53549
COMIC,2004,MARCH,26,X-Treme X-Men,43,2.99,Marvel,53207
COMIC,2004,MARCH,27,X-Treme X-Men,44,2.99,Marvel,52515
COMIC,2004,MARCH,28,Conan,2,2.99,Dark Horse,52157
COMIC,2004,MARCH,29,Fantastic Four,511 (#82),2.25,Marvel,50089
COMIC,2004,MARCH,30,Avengers/Thunderbolts,1,2.99,Marvel,47255
COMIC,2004,MARCH,31,Cable/Deadpool,1 (Res),2.99,Marvel,47129
COMIC,2004,MARCH,32,The Punisher,4,2.99,Marvel,47096
COMIC,2004,MARCH,33,Incredible Hulk,68,2.25,Marvel,46137
COMIC,2004,MARCH,34,Incredible Hulk,69,2.25,Marvel,45754
COMIC,2004,MARCH,35,Marvel Knights 4,3,2.99,Marvel,45604
COMIC,2004,MARCH,36,Pulse,2,2.99,Marvel,45479
COMIC,2004,MARCH,37,Outsiders,10,2.5,DC,43511
COMIC,2004,MARCH,38,Transformers/G.I. Joe,6,2.95,Dreamwave,43119
COMIC,2004,MARCH,39,Alpha Flight,1,2.99,Marvel,42586
COMIC,2004,MARCH,40,JSA,59,2.5,DC,42552
COMIC,2004,MARCH,41,Flash,208,2.25,DC,42386
COMIC,2004,MARCH,42,Hulk Gray,6,3.5,Marvel,42061
COMIC,2004,MARCH,43,Captain America & Falcon,1,2.99,Marvel,41519
COMIC,2004,MARCH,44,Transformers Generation One Vol. 3,3,2.95,Dreamwave,41193
COMIC,2004,MARCH,45,Captain America,24,2.99,Marvel,39168
COMIC,2004,MARCH,46,Wanted,3,2.99,Image,38867
COMIC,2004,MARCH,47,Batman Gotham Knights,51,2.75,DC,37742
COMIC,2004,MARCH,48,Exiles,44,2.99,Marvel,37575
COMIC,2004,MARCH,49,Spider-Man Unlimited,2,2.99,Marvel,37550
COMIC,2004,MARCH,50,Marvel Age Spider-Man,1,2.25,Marvel,36700
COMIC,2004,MARCH,51,Spawn,133,2.5,Image,35774
COMIC,2004,MARCH,52,Superman Birthright,8,2.95,DC,35524
COMIC,2004,MARCH,53,Detective Comics,792,2.75,DC,34899
COMIC,2004,MARCH,54,New Mutants,10,2.99,Marvel,34841
COMIC,2004,MARCH,55,Green Arrow,36,2.5,DC,34707
COMIC,2004,MARCH,56,She Hulk,1,2.99,Marvel,34499
COMIC,2004,MARCH,57,Iron Fist,1,2.99,Marvel,34207
COMIC,2004,MARCH,58,Emma Frost,9,2.99,Marvel,33890
COMIC,2004,MARCH,59,Swamp Thing,1,2.95,DC,33382
COMIC,2004,MARCH,60,Transformers War Within Vol. 2,5,2.95,Dreamwave,32448
COMIC,2004,MARCH,61,G.I. Joe Reloaded,1,2.95,Devil's Due,31531
COMIC,2004,MARCH,62,Thor,75,2.99,Marvel,31531
COMIC,2004,MARCH,63,Planetary,19,2.95,DC,31506
COMIC,2004,MARCH,64,G.I. Joe Reborn,,4.95,Devil's Due,31014
COMIC,2004,MARCH,65,Thor,76,2.99,Marvel,30805
COMIC,2004,MARCH,66,Birds of Prey,65,2.5,DC,30505
COMIC,2004,MARCH,67,Mystique,12,2.99,Marvel,30489
COMIC,2004,MARCH,68,Devil May Cry,1,3.95,Dreamwave,30389
COMIC,2004,MARCH,69,Thanos,8,2.99,Marvel,30189
COMIC,2004,MARCH,70,Thanos,7,2.99,Marvel,30180
COMIC,2004,MARCH,71,G.I. Joe,28,2.95,Devil's Due,29997
COMIC,2004,MARCH,72,Batgirl,50,3.25,DC,29897
COMIC,2004,MARCH,73,Green Lantern,175,3.5,DC,29780
COMIC,2004,MARCH,74,Iron Man,78,2.99,Marvel,29680
COMIC,2004,MARCH,75,Thor Son of Asgard,1,2.99,Marvel,29588
COMIC,2004,MARCH,76,Nightwing,91,2.25,DC,29330
COMIC,2004,MARCH,77,Robin,124,2.25,DC,29096
COMIC,2004,MARCH,78,Wonder Woman,202,2.25,DC,28646
COMIC,2004,MARCH,79,Hawkman,26,2.5,DC,28363
COMIC,2004,MARCH,80,Venom,12,2.99,Marvel,28246
COMIC,2004,MARCH,81,Street Fighter,6,2.95,Image,27938
COMIC,2004,MARCH,82,DC New Frontier,3,6.95,DC,27671
COMIC,2004,MARCH,83,Thor Son of Asgard,2,2.99,Marvel,27254
COMIC,2004,MARCH,84,Silver Surfer,7,2.99,Marvel,26962
COMIC,2004,MARCH,85,Y The Last Man,20,2.95,DC,26454
COMIC,2004,MARCH,86,Transformers Energon,21,2.95,Dreamwave,26237
COMIC,2004,MARCH,87,Weapon X,19,2.99,Marvel,25795
COMIC,2004,MARCH,88,Fables,23,2.5,DC,25211
COMIC,2004,MARCH,89,Powers,37,2.95,Image,25028
COMIC,2004,MARCH,90,Weapon X,20,2.99,Marvel,24970
COMIC,2004,MARCH,91,Legion,31,2.5,DC,24869
COMIC,2004,MARCH,92,Batman Legends of the Dark Knight,177,2.5,DC,24494
COMIC,2004,MARCH,93,"Star Wars Infinities Return of theJedi",3,2.99,Dark Horse,23919
COMIC,2004,MARCH,94,Catwoman,29,2.5,DC,23811
COMIC,2004,MARCH,95,X-Statix,20,2.99,Marvel,23677
COMIC,2004,MARCH,96,Superman Secret Identity,3,5.95,DC,23352
COMIC,2004,MARCH,97,Aquaman,16,2.5,DC,22810
COMIC,2004,MARCH,98,"Star Wars Infinities Return of theJedi",4,2.99,Dark Horse,22510
COMIC,2004,MARCH,99,Captain Marvel,21,2.99,Marvel,22235
COMIC,2004,MARCH,100,Darkness Vol. 2,7,2.99,Image,21993
COMIC,2004,MARCH,101,Authority Vol. 2,10,2.95,DC,21943
COMIC,2004,MARCH,102,Sojourn,33,2.95,Crossgen,21743
COMIC,2004,MARCH,103,Spider-Man/Doc Octopus Out of Reach,5,2.99,Marvel,21235
COMIC,2004,MARCH,104,Punisher Movie,1,2.99,Marvel,20993
COMIC,2004,MARCH,105,Spider-Girl,71,2.99,Marvel,20709
COMIC,2004,MARCH,106,Conan,1,2.99,Dark Horse,20326
COMIC,2004,MARCH,107,Elektra,34,2.99,Marvel,20292
COMIC,2004,MARCH,108,Coup Detat Afterword,,2.95,DC,20126
COMIC,2004,MARCH,109,Darkness Vol. 2,8,2.99,Image,20067
COMIC,2004,MARCH,110,Star Wars Republic,62,2.99,Dark Horse,19834
COMIC,2004,MARCH,111,Star Wars Empire,17,2.99,Dark Horse,19817
COMIC,2004,MARCH,112,Punisher Movie,2,2.99,Marvel,19525
COMIC,2004,MARCH,113,Runaways,13,2.99,Marvel,19459
COMIC,2004,MARCH,114,BPRD Plague of Frogs,1,2.99,Dark Horse,19409
COMIC,2004,MARCH,115,Action Comics,812,2.25,DC,18992
COMIC,2004,MARCH,116,Punisher Movie,3,2.99,Marvel,18950
COMIC,2004,MARCH,117,"Transformers Armada More Than MeetsEyee",1,4.95,Dreamwave,18925
COMIC,2004,MARCH,118,Adventures of Superman,625,2.25,DC,18858
COMIC,2004,MARCH,119,Hawkeye,5,2.99,Marvel,18817
COMIC,2004,MARCH,120,Smax,5,2.95,DC,18700
COMIC,2004,MARCH,121,Tomb Raider,38,2.99,Image,18492
COMIC,2004,MARCH,122,Arrowsmith,6,2.95,DC,18417
COMIC,2004,MARCH,123,Tomb Raider,39,2.99,Image,17825
COMIC,2004,MARCH,124,Hawkeye,6,2.99,Marvel,17750
COMIC,2004,MARCH,125,Gotham Central,17,2.5,DC,17233
COMIC,2004,MARCH,126,Plastic Man,4,2.95,DC,17191
COMIC,2004,MARCH,127,El Cazador Blackjack Tom,1,2.95,Crossgen,17174
COMIC,2004,MARCH,128,Batman City of Light,6,2.95,DC,16916
COMIC,2004,MARCH,129,Promethea,29,2.95,DC,16858
COMIC,2004,MARCH,130,100 Bullets,49,2.5,DC,16616
COMIC,2004,MARCH,131,Brian Pulido Lady Death Wild Hunt,1,2.95,Crossgen,16541
COMIC,2004,MARCH,132,Inhumans,11,2.99,Marvel,16366
COMIC,2004,MARCH,133,Batman/Poison Ivy Cast Shadows,,6.95,DC,16299
COMIC,2004,MARCH,134,Namor,12,2.99,Marvel,16282
COMIC,2004,MARCH,135,Superman,202,2.25,DC,16191
