PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALES
COMIC,2007,JUNE,1,World War Hulk,1,3.99,Marvel,178297
COMIC,2007,JUNE,2,New Avengers,31,2.99,Marvel,160811
COMIC,2007,JUNE,3,X-Men,200,3.99,Marvel,136587
COMIC,2007,JUNE,5,Dark Tower Gunslinger Born,5,3.99,Marvel,132008
COMIC,2007,JUNE,6,Justice League of America,10,2.99,DC,129185
COMIC,2007,JUNE,7,Justice,12,3.99,DC,112402
COMIC,2007,JUNE,8,Amazing Spider-Man,541,2.99,Marvel,108217
COMIC,2007,JUNE,9,Incredible Hulk,107,2.99,Marvel,106865
COMIC,2007,JUNE,10,Buffy The Vampire Slayer,4,2.99,Dark Horse,102366
COMIC,2007,JUNE,11,Captain America,27,2.99,Marvel,99046
COMIC,2007,JUNE,12,Avengers Initiative,3,2.99,Marvel,92282
COMIC,2007,JUNE,13,X-Men Endangered Species One-Shot,,3.99,Marvel,87919
COMIC,2007,JUNE,14,World War Hulk X-Men,1,2.99,Marvel,85020
COMIC,2007,JUNE,15,World War Hulk Front Line,1,2.99,Marvel,84334
COMIC,2007,JUNE,16,Uncanny X-Men,487,2.99,Marvel,81430
COMIC,2007,JUNE,17,Countdown,47,2.99,DC,77456
COMIC,2007,JUNE,18,Flash The Fastest Man Alive,13,2.99,DC,76813
COMIC,2007,JUNE,19,Countdown,46,2.99,DC,76315
COMIC,2007,JUNE,20,Iron Man,19,2.99,Marvel,75050
COMIC,2007,JUNE,21,Countdown,45,2.99,DC,74871
COMIC,2007,JUNE,22,Countdown,44,2.99,DC,73925
COMIC,2007,JUNE,23,Ultimate Spider-Man,110,2.99,Marvel,73601
COMIC,2007,JUNE,24,Superman Batman,37,2.99,DC,72590
COMIC,2007,JUNE,25,Fantastic Four,547,2.99,Marvel,69567
COMIC,2007,JUNE,26,Marvel Zombies Army of Darkness,4,2.99,Marvel,68237
COMIC,2007,JUNE,27,Superman Batman,36,2.99,DC,65825
COMIC,2007,JUNE,28,Wolverine Origins,15,2.99,Marvel,65517
COMIC,2007,JUNE,29,Thunderbolts,115,2.99,Marvel,64836
COMIC,2007,JUNE,30,Ghost Rider,12,2.99,Marvel,63836
COMIC,2007,JUNE,31,Black Panther,28,2.99,Marvel,61770
COMIC,2007,JUNE,32,Punisher War Journal,8,2.99,Marvel,61338
COMIC,2007,JUNE,33,Teen Titans,48,2.99,DC,60748
COMIC,2007,JUNE,34,Ultimate X-Men,83,2.99,Marvel,59640
COMIC,2007,JUNE,35,Moon Knight,11,2.99,Marvel,58277
COMIC,2007,JUNE,36,Sub-Mariner,1,2.99,Marvel,57866
COMIC,2007,JUNE,37,Sensational Spider-Man,38,2.99,Marvel,57055
COMIC,2007,JUNE,38,Green Lantern Sinestro Corps Sp,1,4.99,DC,56785
COMIC,2007,JUNE,39,New Warriors,1,2.99,Marvel,56774
COMIC,2007,JUNE,40,Iron Man,18,2.99,Marvel,56439
COMIC,2007,JUNE,41,Omega Flight,3,2.99,Marvel,55660
COMIC,2007,JUNE,42,Brave & Bold,4,2.99,DC,55563
COMIC,2007,JUNE,43,Wonder Woman,10,2.99,DC,54438
COMIC,2007,JUNE,44,Detective Comics,833,2.99,DC,54070
COMIC,2007,JUNE,45,Superman,663,2.99,DC,53351
COMIC,2007,JUNE,46,Ultimate Fantastic Four,43,2.99,Marvel,51421
COMIC,2007,JUNE,47,Supergirl,18,2.99,DC,50248
COMIC,2007,JUNE,48,Friendly Neighborhood Spider-Man,21,2.99,Marvel,47885
COMIC,2007,JUNE,49,Daredevil,98,2.99,Marvel,46787
COMIC,2007,JUNE,50,Silver Surfer Requiem,2,3.99,Marvel,46441
COMIC,2007,JUNE,51,Nova,3,2.99,Marvel,44976
