PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALES
COMIC,2003,JUNE,1,Batman,616,2.25,DC,141988
COMIC,2003,JUNE,2,Ultimate X-Men,34,2.25,Marvel,110949
COMIC,2003,JUNE,3,Ultimate Spider-Man,42,2.25,Marvel,100328
COMIC,2003,JUNE,4,Wolverine,2,2.25,Marvel,100044
COMIC,2003,JUNE,5,New X-Men,142,2.25,Marvel,98071
COMIC,2003,JUNE,6,Uncanny X-Men,425,2.25,Marvel,91710
COMIC,2003,JUNE,7,Uncanny X-Men,426,2.25,Marvel,89878
COMIC,2003,JUNE,8,Incredible Hulk,56,2.25,Marvel,68651
COMIC,2003,JUNE,9,Transformers Generation One Vol. 2,3,2.95,Dreamwave,67331
COMIC,2003,JUNE,10,Venom,2,2.25,Marvel,67075
COMIC,2003,JUNE,11,Spider-Man & Wolverine,1,2.99,Marvel,66848
COMIC,2003,JUNE,12,X-Treme X-Men,27,2.99,Marvel,64036
COMIC,2003,JUNE,13,Born,1,3.5,Marvel,63667
COMIC,2003,JUNE,14,Daredevil,48,2.99,Marvel,59976
COMIC,2003,JUNE,15,JLA,82,2.25,DC,58584
COMIC,2003,JUNE,16,Avengers,68,2.25,Marvel,57690
COMIC,2003,JUNE,17,Fantastic Four,70,2.25,Marvel,53160
COMIC,2003,JUNE,18,Marvel Universe The End,6,2.99,Marvel,50093
COMIC,2003,JUNE,19,Peter Parker Spider-Man,57,2.25,Marvel,48773
COMIC,2003,JUNE,20,Outsiders,1,2.5,DC,47750
COMIC,2003,JUNE,21,Green Arrow,27,2.5,DC,47197
COMIC,2003,JUNE,22,Captain America,14,2.99,Marvel,45720
COMIC,2003,JUNE,23,New Mutants,2,2.5,Marvel,45649
COMIC,2003,JUNE,24,JSA,49,2.5,DC,43817
COMIC,2003,JUNE,25,G.I. Joe,18,2.95,Image,41219
COMIC,2003,JUNE,26,Kingpin,1,2.5,Marvel,40850
COMIC,2003,JUNE,27,Batman/Superman/Wonder Woman Trinity,1,6.95,DC,39941
COMIC,2003,JUNE,28,Punisher,28,2.99,Marvel,39501
COMIC,2003,JUNE,29,Exiles,28,2.99,Marvel,39118
COMIC,2003,JUNE,30,Dark Days,1,3.99,IDW,38819
COMIC,2003,JUNE,31,Planetary/Batman Night On Earth,,5.95,DC,38734
COMIC,2003,JUNE,32,JSA All Stars,2,2.5,DC,38195
COMIC,2003,JUNE,33,Mystique,3,2.99,Marvel,38010
COMIC,2003,JUNE,34,Wolverine Snikt,2,2.99,Marvel,37698
COMIC,2003,JUNE,35,Detective Comics,783,2.75,DC,37669
COMIC,2003,JUNE,36,Hulk Nightmerica,1,2.99,Marvel,37414
COMIC,2003,JUNE,37,Authority Vol. 2,2,2.95,DC,37158
COMIC,2003,JUNE,38,Transformers Armada,12,2.95,Dreamwave,36974
COMIC,2003,JUNE,39,Green Lantern,166,2.25,DC,36036
COMIC,2003,JUNE,40,Titans/Young Justice Graduation Day,3,2.5,DC,35838
COMIC,2003,JUNE,41,X-Men Unlimited,48,2.5,Marvel,34375
COMIC,2003,JUNE,42,Thundercats Dogs of War,1,2.95,DC,34191
COMIC,2003,JUNE,43,Truth Red White Black,6,3.5,Marvel,33935
COMIC,2003,JUNE,44,Thundercats Return,5,2.95,DC,33722
COMIC,2003,JUNE,45,Superman,194,2.25,DC,33623
COMIC,2003,JUNE,46,Thor,65,2.99,Marvel,33509
COMIC,2003,JUNE,47,Astro City Local Heroes,3,2.95,DC,33239
COMIC,2003,JUNE,48,Superman Red Son,2,5.95,DC,32757
COMIC,2003,JUNE,49,Flash,199,2.25,DC,32515
COMIC,2003,JUNE,50,"Teenage Mutant Ninja TurtlesAnimated",1,2.95,Dreamwave,32331
