PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALES
COMIC,2002,JUNE,1,Transformers Generation One,3,2.95,Dreamwave,141118
COMIC,2002,JUNE,2,"Spider-Man/Black Cat Evil That MenDo",1,2.99,Marvel,126766
COMIC,2002,JUNE,3,New X-Men,127,2.25,Marvel,106892
COMIC,2002,JUNE,4,Ultimates,6,2.25,Marvel,106678
COMIC,2002,JUNE,5,New X-Men,128,2.25,Marvel,106190
COMIC,2002,JUNE,6,Amazing Spider-Man,42,2.25,Marvel,103530
COMIC,2002,JUNE,7,Ultimate X-Men,19,2.25,Marvel,99538
COMIC,2002,JUNE,8,Uncanny X-Men,407,2.25,Marvel,94855
COMIC,2002,JUNE,9,Ultimate Spider-Man,23,2.25,Marvel,93861
TPB,2002,JUNE,10,Spider-Man Blue,2,3.5,Marvel,72969
TPB,2002,JUNE,11,Green Arrow,15 (Res),2.5,DC,72447
TPB,2002,JUNE,12,Wolverine,177,2.25,Marvel,72335
TPB,2002,JUNE,13,Captain America,3,2.99,Marvel,72330
TPB,2002,JUNE,14,Wolverine,178,2.25,Marvel,72272
TPB,2002,JUNE,15,X-Treme X-Men,14,2.99,Marvel,72062
TPB,2002,JUNE,16,G.I. Joe,7,2.95,Image,70605
TPB,2002,JUNE,17,JLA,67,2.25,DC,64007
TPB,2002,JUNE,18,Spider-Man Peter Parker,45,2.25,Marvel,57087
TPB,2002,JUNE,19,Micronauts,1,2.95,Image,55854
TPB,2002,JUNE,20,Avengers,55,2.25,Marvel,55225
TPB,2002,JUNE,21,Detective Comics,771,2.5,DC,52301
TPB,2002,JUNE,22,Daredevil,34,2.99,Marvel,50756
TPB,2002,JUNE,23,Incredible Hulk,41,2.25,Marvel,49713
TPB,2002,JUNE,24,Incredible Hulk,42,2.25,Marvel,49270
TPB,2002,JUNE,25,Punisher,13,2.99,Marvel,49070
TPB,2002,JUNE,26,Batman,604,2.25,DC,48734
TPB,2002,JUNE,27,Batgirl,29,2.5,DC,46921
TPB,2002,JUNE,28,Fantastic Four,56,2.25,Marvel,46058
TPB,2002,JUNE,29,Batman Gotham Knights,30,2.5,DC,46034
TPB,2002,JUNE,30,Fantastic Four,57,2.25,Marvel,45931
TPB,2002,JUNE,31,JSA,37,3.5,DC,45566
TPB,2002,JUNE,32,Rising Stars,20,2.99,Image,44684
TPB,2002,JUNE,33,Spawn,123,2.5,Image,44372
TPB,2002,JUNE,34,Hawkman,4,2.5,DC,43690
TPB,2002,JUNE,35,X-Force,129,2.25,Marvel,42535
TPB,2002,JUNE,36,Spider-Man Quality Of Life,2,2.99,Marvel,41458
TPB,2002,JUNE,37,Exiles,14,2.25,Marvel,41233
TPB,2002,JUNE,38,Green Lantern,151,2.25,DC,41082
TPB,2002,JUNE,39,Incredible Hulk End,,5.95,Marvel,40795
TPB,2002,JUNE,40,Superman,183,2.25,DC,40673
TPB,2002,JUNE,41,Call Of Duty Brotherhood,1,2.25,Marvel,40278
TPB,2002,JUNE,42,Thor,50,4.95,Marvel,39927
TPB,2002,JUNE,43,Fathom,16,2.5,Image,39172
TPB,2002,JUNE,44,Infinity Abyss,1,2.99,Marvel,38816
TPB,2002,JUNE,45,Spider-Man Get Kraven,1,2.99,Marvel,38807
TPB,2002,JUNE,46,Iron Man,56,2.25,Marvel,38743
TPB,2002,JUNE,47,Sabertooth Mary Shelley Overdrive,1,2.99,Marvel,38368
TPB,2002,JUNE,48,Paradise X,3,2.99,Marvel,38163
TPB,2002,JUNE,49,Spider-Man Sweet Charity,,4.95,Marvel,38046
TPB,2002,JUNE,50,Nightwing,70,2.25,DC,36838
TPB,2002,JUNE,51,Elektra,11,2.99,Marvel,36453
TPB,2002,JUNE,52,Infinity Abyss,2,2.99,Marvel,36346
TPB,2002,JUNE,53,G.I. Joe Battle Files,2,5.95,Image,35098
TPB,2002,JUNE,54,Action Comics,792,2.25,DC,34986
TPB,2002,JUNE,55,Adventures Of Superman,605,2.25,DC,34391
TPB,2002,JUNE,56,Alias,10,2.99,Marvel,33568
TPB,2002,JUNE,57,Cage,4,2.99,Marvel,33163
TPB,2002,JUNE,58,Superman Man Of Steel,127,2.25,DC,33071
TPB,2002,JUNE,59,Filth,1,2.95,DC,33007
TPB,2002,JUNE,60,Black Widow Pale Little Spider,3,2.99,Marvel,32403
