21443,Mythos: X-Men (2006),2006,2006,
3912,Mythos: Spider-Man (2007),2007,2007,
21469,Mythos: Hulk (2006),2006,2006,
3911,Mythos: Ghost Rider (2007),2007,2007,
3910,Mythos: Fantastic Four (2007),2007,2007,
3942,Mythos: Captain America (2008),2008,2008,Rated a
2525,Mystic Arcana (2007 - 2008),2007,2008,T
13782,Mystic (2011),2011,2011,
9921,Mystery Men (2011),2011,2011,
16266,Muppets (2012),2012,2012,
6141,Ms. Marvel Special: Storyteller (2008),2008,2008,RATED T+
1135,Ms. Marvel Special - One Shot (2007),2007,2007,Not in Oracle
3909,Ms. Marvel Special (2007),2007,2007,
19023,Ms. Marvel Infinite (2014),2014,2014,
987,Ms. Marvel (2006 - 2010),2006,2010,T
18468,Ms. Marvel (2014 - 2015),2014,2015,Rated T+
2050,Ms. Marvel (1977 - 1979),1977,1979,
20615,Ms. Marvel (2015 - Present),2015,2099,Rated T+
19591,Mrs. Deadpool and the Howling Commandos (2015 - Present),2015,2099,Parental Advisory
17501,Morbius: The Living Vampire (2013 - Present),2013,2099,Rated T+
6361,Moon Knight: Silent Knight (2008),2008,2008,PARENTAL ADVISORY
3896,Moon Knight Annual (2007),2007,2007,
18467,Moon Knight (2014 - Present),2014,2099,Rated T+
10639,Moon Knight (2010 - 2012),2010,2012,
20488,Moon Knight (2016 - Present),2016,2099,Rated T+
20839,Moon Girl and Devil Dinosaur (2015 - Present),2015,2099,Rated T
16310,"Monsters, Inc. (2012 - 2013)",2012,2013,
8130,"Models, Inc. (2009 - 2010)",2009,2010,
3705,Modelling with Millie (1963 - 1966),1963,1966,
20547,Mockingbird: S.H.I.E.L.D. 50th Anniversary (2015 - Present),2015,2099,
21245,Mockingbird (2016 - Present),2016,2099,Rated T+
21367,Miracleman by Gaiman & Buckingham: The Silver Age (2016 - Present),2016,2099,Mature
18826,Miracleman by Gaiman & Buckingham (2015 - Present),2015,2099,Mature
18688,Miracleman (2014 - Present),2014,2099,Mature
16412,Minimum Carnage: Omega (2012),2012,2012,
16413,Minimum Carnage: Alpha (2012),2012,2012,
18508,Miles Morales: Ultimate Spider-Man (2014 - Present),2014,2099,Rated T+
20527,Mighty Thor (2015 - Present),2015,2099,Rated T+
1866,Mighty Avengers (2007 - 2010),2007,2010,A
18309,Mighty Avengers (2013 - Present),2013,2099,Rated T+
11843,Microverse: Enigma Force (2010),2010,2010,
19585,Men of Wrath (2014 - Present),2014,2099,Mature
19120,Men of Wrath (2014 - Present),2014,2099,
3706,Maximum Security: Dangerous Planet (2000),2000,2000,
2049,Maximum Security (2000 - 2001),2000,2001,
20933,Max Ride: Ultimate Flight (2015 - Present),2015,2099,Rated T
19581,Max Ride: First Flight (2015 - Present),2015,2099,Rated T
20016,Max Ride: First Flight (2015 - Present),2015,2099,
19580,Master of Kung Fu (2015 - Present),2015,2099,Rated T+
2318,Masked Marvel (2006),2006,2006,
6282,Marvels: Eye of the Camera (2008 - 2010),2008,2010,RATED A
2048,Marvels (1994),1994,1994,
3713,Marvelous Adventures of Gus Beezer: Spider-Man (2003),2003,2003,
3711,Marvelous Adventures of Gus Beezer & Spider-Man (2004),2004,2004,
17958,Marvel: Now What? (2013 - Present),2013,2099,
16278,Marvel's Thor: The Dark World Prelude 2 (2012 - 2013),2012,2013,
17490,Marvel's Thor Adaptation (2013),2013,2013,Rated T+
15502,Marvel's The Avengers: The Avengers Initiative (2011 - 2012),2011,2012,
16362,Marvel's The Avengers: Black Widow Strikes (2012),2012,2012,
15365,Marvel's The Avengers Prelude: Fury's Big Week (2011 - 2012),2011,2012,
19576,Marvel's the Avengers (2014 - Present),2014,2099,Rated T+
21067,Marvel's Jessica Jones (2015),2015,2015,
16279,Marvel's Iron Man 3 Prelude (2012 - 2013),2012,2013,
16670,Marvel's Iron Man 2 Adaptation (2012),2012,2012,Rated T+
18460,Marvel's Guardians of the Galaxy Prelude (2014 - Present),2014,2099,Rated T
18308,Marvel's Captain America: The First Avenger Adaptation (2013 - Present),2013,2099,Rated T+
21018,Marvel's Captain America: Civil War Prelude (2015 - Present),2015,2099,Rated T+
19571,Marvel's Ant-Man Prelude (2015 - Present),2015,2099,Rated T
8929,Marvel Zombies: Evil Evolution (2009),2009,2009,
2189,Marvel Zombies: Dead Days (2007),2007,2007,PARENTAL ADVISORY
12309,Marvel Zombies Supreme (2010 - 2011),2010,2011,
9049,Marvel Zombies Return (2009),2009,2009,Parental Advisory
17229,Marvel Zombies Halloween (2012),2012,2012,
15454,Marvel Zombies Destroy! (2011 - 2012),2011,2012,
14112,Marvel Zombies Christmas Carol (2011),2011,2011,
9719,Marvel Zombies 5 (2010),2010,2010,
7218,Marvel Zombies 4 (2009),2009,2009,Parental Advisory
5993,Marvel Zombies 3 (2008 - 2009),2008,2009,Parental Advisory
2844,Marvel Zombies 2 (2007 - 2008),2007,2008,Parental Advisory
19418,Marvel Zombies (2015 - Present),2015,2099,Rated T+
998,Marvel Zombies (2005 - 2006),2005,2006,T
13763,Marvel Vault: Doctor Strange (2011),2011,2011,
