PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALES
COMIC,2014,JUNE,1,Batman,32,3.99,DC,130077
COMIC,2014,JUNE,2,Amazing Spider-Man,3,3.99,Marvel,109029
COMIC,2014,JUNE,3,Original Sin,3,3.99,Marvel,93351
COMIC,2014,JUNE,4,Harley Quinn,7,2.99,DC,93266
COMIC,2014,JUNE,5,Superman,32,3.99,DC,89140
COMIC,2014,JUNE,6,Original Sin,4,3.99,Marvel,88508
COMIC,2014,JUNE,7,Amazing Spider-Man,1.2,3.99,Marvel,86315
COMIC,2014,JUNE,8,Justice League,31,3.99,DC,75803
COMIC,2014,JUNE,9,Walking Dead,128,2.99,Image,74326
COMIC,2014,JUNE,10,Detective Comics,32,3.99,DC,72988
COMIC,2014,JUNE,11,Outcast by Kirkman & Azaceta,1*,2.99,Image,71788
COMIC,2014,JUNE,12,Justice League United,2,3.99,DC,62928
COMIC,2014,JUNE,13,Superman Wonder Woman,9,3.99,DC,62659
COMIC,2014,JUNE,14,Batman Eternal,9*,2.99,DC,62086
COMIC,2014,JUNE,15,Batman Eternal,10*,2.99,DC,61094
COMIC,2014,JUNE,16,Batman Eternal,11*,2.99,DC,59791
COMIC,2014,JUNE,17,Batman Eternal,12*,2.99,DC,59431
COMIC,2014,JUNE,18,All New X-Men,28,3.99,Marvel,57135
COMIC,2014,JUNE,19,Saga,20,2.99,Image,56497
COMIC,2014,JUNE,20,Green Lantern,32,2.99,DC,56315
COMIC,2014,JUNE,21,Batman and Ras Al Ghul,32,2.99,DC,56311
COMIC,2014,JUNE,22,Action Comics,32,3.99,DC,55400
COMIC,2014,JUNE,23,Guardians of Galaxy,16,3.99,Marvel,54827
COMIC,2014,JUNE,24,Deadpool,30,3.99,Marvel,54072
COMIC,2014,JUNE,25,Avengers,31,3.99,Marvel,53933
COMIC,2014,JUNE,26,Uncanny X-Men,22,3.99,Marvel,52731
COMIC,2014,JUNE,27,Uncanny Avengers,21,3.99,Marvel,49762
COMIC,2014,JUNE,28,New 52 Futures End,5*,2.99,DC,48768
COMIC,2014,JUNE,29,Wonder Woman,32,2.99,DC,48235
COMIC,2014,JUNE,30,Batgirl,32,2.99,DC,47304
COMIC,2014,JUNE,31,Earth 2,24,2.99,DC,47277
COMIC,2014,JUNE,32,Deadpool Vs Carnage,4,3.99,Marvel,47228
COMIC,2014,JUNE,33,Flash,32,2.99,DC,47188
COMIC,2014,JUNE,34,New 52 Futures End,6*,2.99,DC,46857
COMIC,2014,JUNE,35,New 52 Futures End,7*,2.99,DC,45696
