PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALES
COMIC,2015,SEPTEMBER,1,Star Wars Shattered Empire,1,3.99,Marvel,208884
COMIC,2015,SEPTEMBER,2,Star Wars,9,3.99,Marvel,135817
COMIC,2015,SEPTEMBER,3,Batman,44,4.99,DC,114409
COMIC,2015,SEPTEMBER,4,Deadpool Vs Thanos,1,3.99,Marvel,108610
COMIC,2015,SEPTEMBER,5,Darth Vader,9,3.99,Marvel,100235
COMIC,2015,SEPTEMBER,6,Amazing Spider-Man Renew Your Vows,5,3.99,Marvel,94653
COMIC,2015,SEPTEMBER,7,Batman Annual,4,4.99,DC,80684
COMIC,2015,SEPTEMBER,8,Justice League,44,3.99,DC,76752
COMIC,2015,SEPTEMBER,9,Walking Dead,146,2.99,Image,69006
COMIC,2015,SEPTEMBER,10,Deadpool Vs Thanos,2,3.99,Marvel,67901
COMIC,2015,SEPTEMBER,11,Star Wars Lando,4,3.99,Marvel,61542
COMIC,2015,SEPTEMBER,12,Captain America White,1,4.99,Marvel,59510
COMIC,2015,SEPTEMBER,13,Civil War,4,3.99,Marvel,59101
COMIC,2015,SEPTEMBER,14,Thors,3,3.99,Marvel,57917
COMIC,2015,SEPTEMBER,15,Harley Quinn,20,3.99,DC,56836
COMIC,2015,SEPTEMBER,16,Detective Comics,44,3.99,DC,55871
COMIC,2015,SEPTEMBER,17,Harley Quinn Road Trip Special,1,5.99,DC,51135
COMIC,2015,SEPTEMBER,18,Sandman Overture,6*,3.99,DC,48553
COMIC,2015,SEPTEMBER,19,A-Force,4,3.99,Marvel,46636
COMIC,2015,SEPTEMBER,20,Star Wars Kanan,6,3.99,Marvel,45402
COMIC,2015,SEPTEMBER,21,Infinity Gauntlet,4,3.99,Marvel,45160
COMIC,2015,SEPTEMBER,22,Age of Apocalypse,3,3.99,Marvel,44390
COMIC,2015,SEPTEMBER,23,We Stand On Guard,3,2.99,Image,44050
COMIC,2015,SEPTEMBER,24,Superman,44,3.99,DC,43921
COMIC,2015,SEPTEMBER,25,Spider-Island,3,3.99,Marvel,41989
COMIC,2015,SEPTEMBER,26,Spider-Verse,5,3.99,Marvel,41960
COMIC,2015,SEPTEMBER,27,X-Men '92,4,4.99,Marvel,41826
COMIC,2015,SEPTEMBER,28,House of M,2,3.99,Marvel,40635
COMIC,2015,SEPTEMBER,29,Fight Club 2,5,3.99,Dark Horse,40446
COMIC,2015,SEPTEMBER,30,Captain America White,2,3.99,Marvel,40422
COMIC,2015,SEPTEMBER,31,Batman Superman,24,3.99,DC,40132
COMIC,2015,SEPTEMBER,32,Age of Apocalypse,4,3.99,Marvel,40016
COMIC,2015,SEPTEMBER,33,Tokyo Ghost,1,3.99,Image,39682
COMIC,2015,SEPTEMBER,34,Guardians of Knowhere,4,3.99,Marvel,39523
COMIC,2015,SEPTEMBER,35,Green Lantern,44,3.99,DC,39371
COMIC,2015,SEPTEMBER,36,Planet Hulk,5,3.99,Marvel,39277
